actor_id,name,gender,birthday,deathday,movie_ids,age
206475,Lasse Rimmer,2,1972-03-26,,"{1409414, 16016, 1116322, 652720, 32944, 1364025, 11196, 189121, 70211, 189124, 1470024, 123980, 488663, 432603, 627937, 13674, 548594, 49405, 16639}",52
208172,Charlotte Sachs Bostrup,1,1963-10-03,,"{60484, 55178, 1206860, 478672, 23291}",61
208175,Martin Strange-Hansen,2,1971-04-08,,"{51962, 1171372}",53
209384,Esper Hagen,2,1948-05-17,2015-01-24,"{30564, 709480, 102544, 326388, 33945, 221210, 24956}",66
209385,Helle Virkner,1,1925-09-15,2009-06-10,"{221185, 41987, 99459, 41989, 41990, 151562, 15498, 264460, 15499, 228494, 33937, 144030, 221214, 56866, 47268, 107301, 56874, 160810, 221998, 81582, 57906, 308915, 60473, 81594, 81596, 252736, 253508, 52549, 187846, 252741, 10180, 358346, 358347, 455501, 177101, 329295, 325968, 160080, 218961, 325971, 72145, 72146, 73174, 710608, 73177, 1393119, 73184, 364773, 286439, 57071, 326387, 324214, 22137, 22140, 11390}",83
209386,Holger Juul Hansen,2,1924-08-14,2013-03-19,"{12416, 95491, 254735, 368275, 1434774, 357271, 73370, 21276, 262812, 144030, 47267, 47268, 53029, 12711, 56872, 56877, 221998, 15537, 57906, 15539, 60468, 308533, 1178036, 57145, 81594, 53693, 19648, 19649, 511684, 252741, 54599, 358346, 177101, 100558, 325971, 709460, 176600, 100573, 224510, 367586, 1425636, 424166, 262247, 1070440, 710637, 6001, 46840, 22137, 368250, 701819, 22140, 1450494}",88
209387,Jørgen Buckhøj,2,1935-01-10,1994-04-14,"{41990, 100617, 405897, 132753, 56858, 33947, 47269, 51498, 56883, 56886, 19639, 19642, 60476, 1179965, 278076, 252740, 358346, 56668, 331614, 54628, 76517, 375028, 217214}",59
209388,Karen Berg,1,1906-05-28,1995-11-15,"{41986, 18567, 358151, 1179530, 221207, 221211, 308892, 423206, 308902, 160810, 455339, 46255, 60467, 60468, 57145, 252740, 187849, 324170, 54605, 73175, 710615, 331491, 286439, 73321, 358250, 188913}",89
209389,Karin Nellemose,1,1905-08-03,1993-08-05,"{176769, 41986, 746757, 279813, 605061, 41989, 282006, 53015, 866456, 308892, 455327, 56864, 218019, 183971, 55589, 241061, 81574, 56872, 358312, 749352, 81582, 46255, 84788, 357302, 279230, 253508, 455493, 252796, 218956, 72143, 728528, 1042007, 455256, 364773, 99430, 367591, 297450, 306541, 362353, 357874, 248817, 52602, 358268, 132734}",88
209390,Malene Schwartz,1,1936-08-10,,"{41600, 29456, 1424530, 56851, 326164, 1434774, 56854, 53018, 269086, 56864, 1178273, 60451, 56871, 56749, 62512, 8883, 20661, 60476, 1490494, 28993, 152387, 314308, 52600, 56668, 176604, 254947, 76517, 54630, 187239, 248817, 372086, 357368}",88
209393,Kirsten Hansen-Møller,1,1942-07-09,2023-06-21,"{52549, 187846, 12711, 73254, 12231, 33416, 72144, 12592, 15537, 701819, 11391}",80
209394,Lis Løwert,1,1919-12-17,2009-11-26,"{342794, 1179530, 95500, 264460, 221211, 308892, 144030, 56866, 241061, 423206, 73271, 60473, 81596, 150716, 52549, 456775, 358347, 73164, 329295, 1042007, 218972, 358244, 99430, 252774, 454762, 362353}",89
209396,Jesper Langberg,2,1940-10-20,2019-06-29,"{41600, 99458, 174211, 12549, 15498, 15499, 456078, 56846, 207760, 56856, 76314, 69018, 53020, 1291804, 56862, 1179809, 73253, 73254, 107301, 1176744, 40361, 286506, 776876, 225331, 169012, 183990, 263609, 28985, 15932, 1171901, 70077, 54596, 33349, 49732, 78276, 357323, 137556, 15959, 41432, 15961, 85213, 176606, 425568, 155757, 161517, 709489, 42613, 562553, 179454}",78
209398,Bendt Rothe,2,1921-05-09,1989-12-31,"{34181, 161925, 100617, 405897, 456078, 198672, 98071, 56856, 73370, 47265, 81574, 357035, 15537, 57906, 454834, 81588, 84788, 1178036, 456759, 11832, 278076, 455485, 52542, 1435334, 854475, 54605, 177101, 710615, 100570, 96860, 100573, 1000930, 724581, 99430, 54630, 362356, 252794}",68
209673,Charlie Carrick,2,1986-06-25,,{607528},38
210963,Michiel de Jong,2,1973-05-17,,{490033},51
211048,Rik Launspach,2,1958-07-19,,{1951},66
212494,Leif Magnusson,2,1956-05-02,,"{29445, 9063}",68
212747,Muhammed Cangören,2,1951-07-01,,"{476243, 20389}",73
212755,Alper Kul,2,1975-12-05,,{20389},49
212928,Uwe Preuss,2,1961-01-01,,{653312},63
213528,Carl-Axel Elfving,2,1920-01-12,1988-01-12,{286459},68
214904,Victor Borge,2,1909-01-03,2000-12-23,"{320929, 748029, 185571, 253509, 1445292, 218960, 93203, 1424500, 173853}",91
217371,Adam Levine,2,1979-03-18,,{310602},45
219770,Jimmy Jørgensen,2,1964-07-11,,"{16033, 40003, 46823, 16012, 1154066, 84410, 221501}",60
221049,Lakke Magnusson,2,1946-05-21,2004-02-19,{121500},57
221050,Sten Elfström,2,1942-08-18,2024-03-20,{121500},81
221108,Esben Pretzmann,2,1978-07-15,,"{73448, 65007, 16016, 16049, 369746, 48724, 48725, 132313, 207323, 300220}",46
221109,Andreas Bo Pedersen,2,1967-02-25,,"{525472, 370435, 33412, 490406, 80361, 61881, 236046, 430768, 300220, 451673, 487068, 393437, 16639}",57
221110,Christiane Schaumburg-Müller,1,1982-01-26,,"{46296, 126250, 106328, 147190}",42
221111,Anders Breinholt,2,1972-11-15,,"{299026, 1388355}",52
221190,Sebastian Dorset,2,1970-09-29,,"{1226857, 13674, 32944, 324567, 49405}",54
221191,Anders Lund Madsen,2,1963-10-15,,"{1388355, 21276, 200584, 480078, 99535, 53904, 16016, 733372}",61
221670,Per Pallesen,2,1942-04-30,,"{15499, 777619, 33940, 33942, 76312, 60449, 36132, 12712, 1241006, 1179568, 43953, 57267, 153672, 220237, 41680, 367586, 46699, 155762, 356853, 308725, 206844}",82
221671,Flemming Jensen,2,1948-10-18,,"{19649, 1179525, 29097, 492721, 76317}",76
222008,Kaspar Rostrup,2,1940-04-27,,{73370},84
222682,Astrid Holm,1,1893-03-28,1961-10-29,"{238693, 55589, 445934, 191374, 890355, 81588, 403507, 1208955}",68
222683,Mathilde Nielsen,1,1858-10-26,1945-09-11,"{174593, 279813, 1279623, 817288, 621322, 341656, 646045, 455327, 262816, 55589, 1178537, 308908, 546990, 691768, 183998, 358336, 222913, 72139, 237902, 1208787, 1042007, 218971, 188913, 128372, 281844, 368254}",86
223477,Joel Basman,2,1990-01-23,,{335578},34
223684,Sebastian Jessen,2,1986-07-07,,"{90758, 16013, 21267, 212243, 704921, 704926, 126250, 460591, 14896, 488368, 622129, 12609, 714305, 859585, 10180, 78276, 1119173, 1270083, 706124, 141011, 56036, 201447, 48746, 65771, 1125611, 708466, 23289, 23291, 23294}",38
224648,Kate Mundt,1,1930-01-09,2004-05-05,"{156961, 107301, 24934, 308902, 357884, 37551, 262100, 56886, 33943, 24956, 24958}",74
224828,Nils Reinhardt Christensen,2,1919-04-13,1990-11-08,{358312},71
224892,Hans W. Petersen,2,1897-01-28,1974-01-27,"{114692, 269066, 33937, 357012, 53020, 47265, 85282, 53029, 40361, 286506, 56749, 202546, 183990, 159290, 81599, 358336, 222913, 253507, 76235, 73165, 59725, 176593, 73172, 1506910, 176606, 6001, 281844, 24954}",76
224895,Jessie Rindom,1,1903-10-04,1981-01-08,"{41600, 1179520, 455445, 53018, 56859, 144030, 47266, 124965, 56869, 56872, 56874, 776876, 56749, 56887, 56888, 57145, 33349, 151628, 1436749, 604496, 681961, 297450, 46699, 46700, 1178348, 161517, 1450494}",77
225091,Charlie Gustafsson,2,1992-02-16,,{766105},32
225306,Jannik Hastrup,2,1941-05-04,,"{1428972, 1436769, 936580}",83
225502,Gunnar Lauring,2,1905-10-31,1968-02-21,"{221185, 41986, 95492, 605061, 114692, 269192, 56845, 456078, 264463, 56852, 282006, 207255, 50584, 56856, 56855, 33943, 98073, 53018, 144030, 183967, 455967, 53019, 183971, 47267, 56869, 183975, 56872, 358312, 183979, 358315, 546990, 56887, 57911, 286395, 150716, 54589, 52540, 81596, 52545, 187844, 253509, 155718, 72519, 54600, 187849, 179402, 244554, 132554, 314308, 151630, 160080, 728528, 151634, 72145, 455256, 73177, 41432, 885721, 218972, 176604, 262242, 99430, 286439, 46699, 455021, 57071, 362356, 252788, 372086, 252791, 606072, 308729, 252794, 358268, 221181}",62
225503,Ole Søltoft,2,1941-01-08,1999-05-09,"{41985, 314308, 54596, 24934, 72137, 456907, 271821, 155757, 57071, 24943, 69018, 57267, 33939, 33942, 24954, 24956, 50781, 24958}",58
225511,Jan Linnebjerg,2,1960-01-31,,"{365632, 1387267, 37508, 51214, 308723, 141143, 718552, 710651}",64
225512,Paul Hüttel,2,1935-07-13,,"{360200, 51214, 33424, 197270, 639514, 53018, 121500, 76317, 53276, 103839, 1291804, 53278, 243106, 705434, 71844, 523561, 357035, 374187, 57906, 56883, 57267, 225331, 183990, 60475, 1218241, 84034, 511684, 12231, 1451215, 379368, 19177, 1113448, 711788, 308723, 957176, 22137, 22140, 497790}",89
225513,Jeanne Boel,1,1961-01-01,,"{60449, 51214, 62511, 138099, 206844, 76317}",63
225515,Søren Østergaard,2,1957-05-11,,"{1351174, 51214, 667156, 48793, 1077019, 104733, 76317, 53278, 56993, 306340, 57256, 33449, 265643, 84652, 60469, 801212, 374844, 197958, 203979, 480078, 99535, 48724, 151383, 54626, 1091308, 1084410, 206844}",67
225516,Thomas Mørk,2,1962-09-28,,"{54626, 1188930, 21284, 367689, 315562, 243115, 51214, 33298, 882036, 269974, 529718}",62
225517,Martin Miehe-Renard,2,1956-08-10,,"{252747, 24620, 33933, 33935, 33936, 15537}",68
225771,Wenche Klouman,1,1918-05-11,2009-02-08,{358244},90
225833,Grethe Kausland,1,1947-07-03,2007-11-16,{19648},60
225840,Johannes Joner,2,1958-11-01,,{128900},66
225843,Mari Maurstad,1,1957-03-17,,{274990},67
225857,Keve Hjelm,2,1922-06-23,2004-02-03,{754984},81
225914,Benny Poulsen,2,1942-08-11,2004-07-21,"{52547, 128900, 173644, 709485, 357005, 1440146, 21973, 22137, 53276, 160415}",61
225916,Benny Bjerregaard,2,1934-09-08,1985-08-15,"{358172, 1310877, 1179911}",50
225919,Ole Ishøy,0,1934-06-16,1985-06-17,"{19648, 19651, 114692, 76517, 124965, 357035, 60464, 1179536, 102544, 326164, 46714, 73372}",51
225920,Ove Verner Hansen,2,1932-07-20,2016-02-20,"{11392, 12549, 15498, 15499, 455445, 583546, 378022, 12711, 12712, 12592, 15537, 15539, 358346, 72144, 100573, 12269, 851191, 46714, 24958, 11391}",83
226147,Nanna Stenersen,1,1914-01-26,1977-06-22,"{606072, 184003}",63
226148,Einar Sissener,2,1897-09-21,1968-03-04,{319194},70
226273,Per Asplin,2,1928-08-10,1998-10-09,{54593},70
226281,Egil Hjorth-Jenssen,2,1893-04-18,1969-11-08,{379368},76
227122,Thomas Ernst,2,1989-09-15,,"{708514, 706242, 1387267, 197955, 704527, 350069, 718261, 242459, 450429, 16030, 103839}",35
227125,Sofie Linde,1,1989-09-22,,"{16030, 740500, 547493, 603094}",35
227454,Alicia Vikander,1,1988-10-03,,{88273},36
227855,Mona Seilitz,1,1943-01-16,2008-04-02,{33417},65
228136,Karel Heřmánek,2,1947-10-17,2024-08-24,{980026},76
228218,Mikael Birkkjær,2,1958-09-14,,"{990691, 20389, 356326, 33352, 1178058, 51147, 98444, 714892, 316444, 1136532, 708566, 986812, 705052}",66
228975,Frederik Christian Johansen,2,1992-02-11,,"{594051, 159432, 705289, 599530, 177865, 16044, 293450, 710958, 397774, 88273, 59190, 21276, 710943}",32
229145,Natascha Bub,1,1967-01-01,,{653312},57
229176,Ebbe Rode,2,1919-05-10,1998-05-23,"{99458, 746757, 34181, 423177, 56843, 264460, 342797, 264463, 221723, 47264, 160810, 149932, 183982, 1142575, 403507, 273846, 57911, 11832, 187844, 511684, 179405, 325968, 160080, 252114, 443473, 218961, 176596, 262104, 264794, 218971, 100570, 54626, 364773, 710629, 279271, 286439, 454762, 344172, 455021, 308722, 308729, 368250, 252796, 132734}",79
229223,Søren Hauch-Fausbøll,2,1958-07-27,,"{710528, 480536, 76316, 53278, 21284, 460585, 15537, 30007, 1104961, 710987, 379852, 15825, 48724, 106328, 538336, 54626, 783587, 15843, 148335, 390259, 895735, 22137, 56314}",66
230033,William Jøhnk Nielsen,2,1997-07-05,,"{296641, 88273, 44716, 525886}",27
230034,Markus Rygaard,2,1997-02-11,,"{90417, 67762, 44716}",27
230346,Per Scheel Krüger,2,1968-07-23,,"{23596, 34061, 15149, 296629, 15959, 196024, 51962, 15932}",56
230727,Camilla Overbye Roos,1,1969-01-19,,"{22243, 9063, 711788, 1178072, 56857}",55
231064,Allan Olsen,2,1960-03-23,,"{174211, 12549, 90758, 33416, 16014, 438161, 76312, 221210, 221594, 26908, 60449, 71844, 329892, 24620, 62510, 286896, 454834, 20018, 60475, 15931, 520386, 1436227, 33348, 56644, 79433, 173644, 41686, 425568, 19812, 147190, 957176, 206846}",64
231246,Karel Dobrý,2,1969-05-02,,"{488368, 8883}",55
231318,Melinda Kinnaman,1,1971-11-09,,{639514},53
231926,Thomas Hanzon,2,1962-06-20,,{359237},62
233316,Mads Wille,2,1971-11-10,,"{15840, 71107, 348675, 368298, 15149, 710959, 123825, 416370, 59190, 15959, 103839}",53
233870,Nikolaj Cederholm,2,1963-01-15,,"{61624, 1178058, 335490}",61
233871,Pauli Ryberg,2,1958-04-21,2017-09-10,"{755044, 221476, 15845, 16044, 33294, 57262, 62511, 278768, 5177}",59
234058,Simon Talbot,2,1986-07-18,,"{295968, 451673, 414242, 70211, 239972, 547493, 776259, 660040, 78793, 1459179, 375412, 495156, 609463, 1053273, 1407803}",38
234087,Mads M. Nielsen,2,1971-02-10,,"{416965, 202088, 33417, 725937, 8883, 67229}",53
234101,Jesper Juhl,2,1979-12-15,,"{295968, 70211, 445403, 495156, 432603}",45
234102,Maria Erwolter,1,1976-12-22,,"{11328, 706243, 460199, 293450, 713483, 513227, 705740, 425298, 1339637, 68255}",48
234401,Claus Flygare,2,1945-08-20,,"{714892, 523534, 414993, 254741, 269974, 705302, 705305, 3875, 21284, 312485, 160805, 706470, 923428, 76457, 707626, 523561, 32947, 580405, 57272, 949950, 17985, 296641, 197955, 1225156, 25541, 708938, 389715, 535253, 13527, 3549, 315999, 713701, 530417, 42613, 957176, 23291, 22140, 403326}",79
234403,Hanne Hedelund,1,1957-06-20,,"{15776, 335490, 25541, 707626, 471724, 523565, 853361, 189395, 15956, 1207126}",67
234739,Søren Vejby,2,1974-04-16,,"{458787, 103844, 71079, 710637, 711219, 72054}",50
234740,André Babikian,2,1973-03-03,,"{1300992, 3875, 15844, 155761, 1110614, 13626}",51
234741,Thomas W. Gabrielsson,2,1963-06-29,,"{16034, 15842, 659940, 1181222, 659370, 15819, 16044, 1268847, 1124080, 16017, 88273, 76314, 396340, 15831, 5177, 980026, 11196, 734109}",61
234895,Rasmus Lind Rubin,2,1996-11-21,,"{296641, 103663, 84410, 137556, 308409, 51962}",28
234898,Benjamin Molsing,2,1996-08-21,,{51962},28
234907,Dar Salim,2,1977-08-18,,"{527745, 348674, 848136, 713483, 242459, 77471, 1113120, 1085218, 571683, 430768, 61624, 90682, 46789, 511175, 425298, 316762, 990691, 56036, 127846, 348660, 51962}",47
234908,Yasmine Garbi,1,1970-10-09,,{51962},54
234911,Signe Anastassia Mannov,1,1977-09-23,,"{51962, 348668, 72054, 708487}",47
234971,Annette Heick,1,1971-11-12,,"{52547, 1513586, 1289715, 61881, 207323}",53
234973,Jonas Schmidt,2,1973-06-20,,"{15837, 912483, 198436, 198085, 19304, 16016, 74931, 41688, 61881, 250, 713917}",51
234974,Simon Jul Jørgensen,2,1977-07-01,,"{1364033, 168386, 46241, 547493, 80361, 16016, 296944, 61881, 445403, 67229, 52249}",47
234977,Rune Tolsgaard,2,1977-01-06,,"{141009, 369746, 48724, 61881, 242459}",47
235203,Lone Hertz,1,1939-04-23,,"{95492, 269066, 405900, 198672, 102544, 212242, 33939, 530833, 308889, 56858, 262812, 47268, 56869, 56871, 33447, 684463, 225331, 159290, 251707, 278076, 454846, 28993, 456522, 176593, 151634, 215126, 41431, 335576, 264794, 56668, 1261664, 1000930, 46700, 57071, 61297, 308722, 1451508, 326389, 52600}",85
235209,Anita Björk,1,1923-04-25,2012-10-24,{264794},89
235210,Essy Persson,1,1941-06-15,,"{161827, 33445}",83
235960,Jens Jørgen Thorsen,2,1932-02-02,2000-11-15,"{568648, 168777, 46722}",68
235961,Paul Valjean,2,1935-03-31,1992-06-22,"{176600, 262247, 62759}",57
235962,Wayne Rodda,0,1945-03-24,1998-02-15,"{258769, 62759}",52
235964,Ulla Koppel,1,1948-03-18,,"{62759, 297453, 100558, 72430, 1178094, 57909, 176600, 1199678, 1436767}",76
235965,Avi Sagild,1,1933-02-22,1995-09-19,"{47265, 152387, 324198, 62759, 18567, 1435688, 414406, 72430, 534542, 262640, 169038, 81590, 56856}",62
236606,Kasper Tuxen,2,1977-04-23,,"{306340, 60471}",47
236639,Françoise Lebrun,1,1944-08-18,,{86985},80
236836,Vsevolod Larionov,2,1928-09-11,2000-10-08,{55148},72
236987,Finn Storgaard,2,1943-09-26,,"{52549, 286503, 374187, 56846, 1179568, 14897, 57272, 358335, 1291804, 1178333, 11391}",81
236988,Jes Holtsø,2,1956-12-30,,"{11392, 425568, 12549, 52549, 12231, 12712, 15498, 15499, 12269, 456631, 11389, 11390, 11391}",68
236990,Leif Panduro,2,1923-04-18,1977-01-16,{47270},53
236992,Willy Rathnov,2,1937-05-13,1999-08-29,"{46721, 41986, 46723, 46722, 100617, 56852, 33945, 1310877, 56870, 12712, 279218, 81587, 308533, 263609, 52542, 358335, 52549, 11717, 176582, 1178058, 252747, 72144, 179454, 286438, 24934, 379368, 46699, 24954, 24956, 11390}",62
236994,Johannes Møllehave,2,1937-01-04,2021-05-10,"{496498, 791292, 140197}",84
237960,Miguel Dedovich,2,1937-05-12,2012-09-14,{74674},75
239040,Stig Larsson,2,1955-07-20,,{9063},69
239289,Gio Petré,1,1937-11-01,,{156961},87
240299,John Kelland,2,1931-02-21,,{341536},93
240400,Erik Hell,2,1911-08-11,1973-03-11,{161827},61
244214,Birte Tove,1,1945-01-16,2006-01-01,"{275010, 1210115, 286503, 24953, 367594, 24943, 33940, 24956, 22137, 24954, 22140, 24958}",60
246194,Ingolf David,2,1926-10-02,1996-12-26,"{46722, 405897, 423183, 198672, 33937, 1179536, 1179920, 269976, 56856, 1260697, 221210, 56859, 33442, 378022, 754984, 286506, 101162, 37549, 725937, 377268, 263609, 1179833, 455485, 52545, 206405, 1435206, 197958, 366922, 271821, 155725, 100558, 456653, 326609, 367566, 330074, 176606, 1179747, 286438, 155757, 1179760, 709489, 263540, 701819, 22140}",70
249917,Christina Schollin,1,1937-12-26,,{53029},87
256725,Ivo Gregurević,2,1952-10-07,2019-01-02,{98444},66
258901,Finn Nielsen,2,1937-04-21,,"{1179525, 33415, 357005, 1179920, 33940, 33941, 707735, 221210, 16031, 21284, 378022, 714409, 523561, 1179568, 377268, 60469, 11832, 980026, 71107, 33348, 60484, 330054, 394311, 733379, 86985, 1179725, 72144, 326609, 573657, 100573, 977502, 73321, 61297, 155762, 310130, 326388, 308725, 263540, 42613, 22137}",87
263354,Thomas Roos,2,1946-06-22,,"{414406, 534542}",78
275519,Katarzyna Łaniewska,1,1933-06-20,2020-12-07,{196603},87
282873,Mari-Anne Jespersen,1,1963-07-29,,"{33424, 232201, 60478, 33438}",61
283353,Ewa Carlsson,0,1957-08-13,,{48792},67
287752,Jonas Gülstorff,2,1979-01-10,,"{1119173, 19177, 54666, 60471, 23289, 23291, 23294}",45
296028,Arnaud Binard,2,1971-01-18,,{86985},53
296385,Michael Wikke,2,1959-06-22,,"{116357, 367689, 592397, 359821, 1407152, 438161, 21275, 85213}",65
297106,Jesper Lohmann,2,1960-10-30,,"{1247616, 33414, 33928, 713483, 2061, 639514, 704541, 44716, 14893, 201402, 173768, 285900, 971468, 476243, 1119197, 15839, 56036, 272873, 957176}",64
298328,Petrine Sonne,1,1870-11-25,1946-05-26,"{52609, 941573, 179464, 988174, 81422, 228494, 264463, 342802, 644630, 232984, 232988, 262816, 218019, 55589, 183975, 308908, 166701, 73271, 257337, 150716, 279230, 73155, 1377097, 187849, 687307, 218956, 252748, 237902, 72143, 73166, 629072, 379340, 73165, 379348, 252757, 364497, 1042007, 160080, 443473, 218971, 954856, 846312, 455017, 954862, 252783, 188913, 890355, 252791, 357882, 368254}",75
298813,Torben Jensen,2,1944-09-29,2018-11-02,"{1179520, 210816, 1178250, 139, 33940, 455445, 33942, 76317, 56862, 84652, 330038, 28985, 365632, 52547, 33349, 197958, 41929, 54609, 1178072, 15837, 54626, 22243, 30564, 367599}",74
307686,Benjamin Rothenborg Vibe,2,1981-03-05,,"{56993, 60484, 71845, 368198, 206846}",43
309738,Allan Bohlin,2,1907-11-05,1959-01-23,{681958},51
310219,Nataša Dorčić,0,1968-06-09,,{1082462},56
311446,Olaf Nielsen,2,1935-04-11,,"{1436805, 56846, 33936, 48792, 395931, 21276, 1179809, 44580, 776876, 20018, 529718, 252747, 379351, 15838, 19812, 286438, 201447, 1428972, 394225}",89
323723,Birgitte Bruun,1,1953-06-18,,"{1179520, 365632, 177101, 33933, 33935, 33936, 197270}",71
343124,Per Bentzon Goldschmidt,2,1943-03-11,2013-09-17,"{85281, 33442, 73253, 367593, 1437291, 776876, 1428972, 357323, 251258, 198672, 61297, 212242, 33940, 1179833, 46714, 36700, 56863}",70
345555,Anna Hagen,1,1939-04-25,,"{56888, 56877, 76517}",85
346241,Max Hansen,2,1897-12-22,1961-11-12,"{47266, 308908, 95500}",63
355177,William Kisum,2,1931-05-17,2023-05-07,"{41986, 46723, 33420, 1538957, 33935, 33936, 737564, 76317, 33438, 206240, 33442, 53029, 124965, 60476, 218943, 54611, 24934, 1179753, 46699, 52596, 24953, 24956, 24958, 52607}",91
357119,Xenia Lach-Nielsen,1,1971-10-22,,"{78473, 62511, 1154066, 30007, 38586, 77596}",53
360116,Carl-Gustaf Lindstedt,2,1921-02-24,1992-01-16,{41600},70
377703,Birgitte Raaberg,1,1954-09-26,,"{709472, 1054150, 33416, 367689, 1178250, 62510, 1240817, 22137, 22140, 15839}",70
392535,Poul-Henrik Trampe,2,1944-08-20,1982-09-23,{33933},38
395016,Holger Vistisen,2,1932-06-13,2007-02-13,"{46722, 114692, 41990, 33416, 100617, 342794, 15498, 15499, 56845, 56846, 1179920, 21267, 326164, 46841, 33944, 221210, 69018, 33948, 144030, 221214, 47265, 33442, 60449, 47141, 73254, 12711, 378022, 40361, 51498, 12712, 221487, 60464, 12592, 308915, 60467, 57909, 15539, 160055, 28985, 251707, 52542, 187328, 308546, 54596, 33348, 49732, 12231, 244554, 358346, 329295, 72144, 326608, 54609, 54611, 31704, 264794, 54620, 331614, 206819, 30564, 286438, 24934, 1179753, 155755, 297453, 12269, 46703, 262639, 24943, 1179760, 155760, 24953, 24956, 224510}",74
