actor_id,movie_ids,adult,also_known_as,biography,birthday,deathday,gender,homepage,imdb_id,known_for_department,name,place_of_birth,popularity,profile_path
111602,"{61624, 1027954, 33807}",False,['Caroline Dahl Jónsdóttir'],,1989-08-27,,1,,nm2876211,Acting,Caroline Dahl,,0.0738,/uYe2BrWYBn3Hi9hU0iMqItKhlfx.jpg
111786,{718135},False,"['Bengt Carl Wilhelm Carlsson', 'Bengt C. W. Carlsson', 'Bengt CW Carlsson', 'Bengt C W Carlsson']",,1948-01-01,,2,,nm0138061,Acting,Bengt C.W. Carlsson,"Kristianstad, Skåne län, Sweden",1.1297,/u8YrM44kw12KLRbAhxitEdJAZRw.jpg
112309,{41530},False,['올가 보웡치'],,1984-02-29,,1,,nm2848201,Acting,Olga Bołądź,"Toruń, Poland",0.11,/5Fa5oShHOEXjstoSSRBNzOvLktG.jpg
112316,"{31256, 710936, 14898, 374683}",False,['Timm Vladimir Nysom Laustsen'],,1968-06-22,,2,,nm0900520,Acting,Timm Vladimir,"Frederiksberg, Danmark",0.1053,/fDU6tfj1UfJrLaiY390qQ0DnTJ.jpg
112317,"{38851, 12549, 710587, 149930, 2061, 286896, 622129, 708466, 962737, 50548, 72054, 31256, 22137, 374683, 11196, 653149, 168510}",False,[],Gordon Kennedy is a Scottish-born Danish actor and comedian.,1968-03-08,,2,,nm0448055,Acting,Gordon Kennedy,"Scotland, UK",0.6731,/qad0Ks0KlNoo34H1ADif47IMMU1.jpg
112382,"{329219, 718086, 704520, 1353353, 462347, 375182, 1315602, 708508, 1341854, 44580, 492721, 713917, 52669, 85054, 15821, 562510, 278740, 375790, 296944, 34040}",False,[],,1977-01-22,,2,,nm1324959,Acting,Mads Koudal,"Århus, Denmark",0.1713,/koLOy9vHF3gThG2lawwFwcmzuXU.jpg
112598,{538715},False,[],,1954-04-10,,2,,nm0039398,Acting,Per Egil Aske,"Nesodden, Norway",0.2235,/s8l1zi31ZUq0JyFQL98O9VeYy9u.jpg
112733,"{416774, 16010, 274826, 16013, 1025812, 639514, 15930, 1019835, 925254, 15816, 159432, 39118, 353614, 88273, 1173846, 19299, 272873, 710636, 853361}",False,['Cyron Bjørn Melville'],"Cyron Melville Actor/Musician 

Born in Denmark but is half Danish half Scottish.",1984-07-01,,2,,nm0578466,Acting,Cyron Melville,,0.1398,/qvt7jXT45JImy6yNMiYdeuEOAMS.jpg
112734,"{168386, 19299, 420130, 607528, 718089, 251820, 646511, 1240817, 706100, 714260, 1010616, 718135, 675448, 704921, 41530, 1025812, 104733, 740863}",False,['Sara Ditlevsen'],"Sara Hjort Ditlevsen is a Danish actress. She got her breakthrough in the role of Katrin in the TV Show Performances. In 2010 she was nominated for the Bodil Award for Best Actress in a Supporting Role and in 2013 she received the Bodil Award for Best Actress in a Leading Role for her performance in Excuse Me.

Ditlevsen's mother is a school teacher and her father is a physicist. She has two sisters, Amalie and Lea. Ditlevsen lived with her family in a commune until the age of 15. After she graduated High School she moved to Berlin for a year after which she moved to Vesterbro in Copenhagen.",1988-05-23,,1,,nm2600404,Acting,Sara Hjort Ditlevsen,"København, Danmark",0.3571,/caqWx3XJMMaEUyGMVHroFHUTfqZ.jpg
112735,"{42757, 42771, 552211, 124824, 541337, 68255, 16031, 15777, 3875, 223275, 622124, 660784, 962737, 327474, 8883, 100408, 61624, 196024, 381630, 713927, 15957, 15959, 335576, 19299, 19301, 722279, 1125607, 1125611, 179692, 412013, 1219054, 710513, 725234, 586742, 56311}",False,['Peter Rasmus Botoft'],,1972-01-05,,2,https://www.rasmusbotoft.com/,nm0098573,Acting,Rasmus Botoft,"Amager, Danmark",0.1876,/9q6sxketJV7y7MYLd9dqu89tYeu.jpg
112736,{19299},False,"['Benjamin Hasselflug Katzmann', 'Benjamin Hasselflug', 'Benjamin Katzmann', 'Benjamin H. Katzmann', 'Benjamin K. Hasselflug ']",,1987-07-24,,2,,nm1126357,Acting,Benjamin Hasselflug Katzmann,,0.1496,/wKx5pVxvRPJqB5Jkc1SAYQ8Ve5f.jpg
112737,{19299},False,[],,,,0,,nm3810682,Acting,Tim Hvolgaard,,0.0725,
113640,{56854},False,[],,1929-04-01,2007-02-14,2,,nm0666304,Acting,Lee Patterson,"Vancouver, Canada",0.3389,/h6FzAJLrPDUfH4TvL2GQs0ySeWq.jpg
113643,{81568},False,[],Katie Melua is a British-Georgian singer and songwriter. She her musical debut in 2003.,1984-09-16,,1,http://katiemelua.com/,nm1544454,Acting,Katie Melua,"Kutaisi, Georgia",0.1103,/4DsQJjv6JHFscQ18Mh8Fl1rpAJw.jpg
113757,{458300},False,[],,1982-09-15,,2,,nm0678424,Acting,Luka Petrušić,"Zagrzeb, Jugosławia [obecnie Chorwacja]",0.0752,/3Uw4NpJlcl8s9hsU1p437t8kNC8.jpg
114542,"{395424, 19305, 46859, 33420, 33422, 577270, 218943}",False,['Michael Ehlert Falch'],,1956-09-16,,2,https://falch.dk/,nm0265873,Acting,Michael Falch,"Køge, Danmark",0.087,/aHPLFxGhVCJ8ogV3Z1ij7z5WdHm.jpg
114543,"{19305, 489146}",False,[],,,,0,,nm3211105,Acting,Otto Leonardo Steen Rieks,,0.0513,
114544,{19305},False,[],,,,0,,nm3211011,Acting,Noel Koch-Søfeldt,,0.0286,
114580,"{16037, 41454}",False,['Ralph Karlsson'],"Ralph Ingemar Carlsson, originally Karlsson, born March 5, 1952 in Gothenburg, is a Swedish actor, known for Fucking Åmål (1998), Flickan som lekte med elden (2009) and Hundraåringen som klev ut genom fönstret och försvann (2013).",1952-03-05,,2,,nm0138120,Acting,Ralph Carlsson,"Gothenburg, Göteborgs och Bohus län, Sweden [now Västra Götalands län, Sweden]",0.2696,/iTvT8uyyVrWbyczhSGRYHeOmb9Z.jpg
114718,"{95492, 161925, 18567, 100744, 52490, 1179530, 52496, 264464, 326164, 282006, 50584, 1260697, 81562, 56861, 160413, 1310877, 262816, 47268, 73253, 455337, 81577, 358315, 357035, 629036, 546990, 81582, 358320, 60473, 1339577, 150716, 81596, 19651, 358340, 52549, 173254, 252741, 54605, 151630, 72142, 155725, 364497, 151634, 326609, 379348, 31704, 218972, 56668, 1436766, 456673, 358245, 424166, 187239, 252777, 167916, 252783, 148208, 188913, 357871, 132726, 52598, 358268, 11391}",False,[],,1906-02-22,1982-07-14,2,,nm0458103,Acting,Helge Kjærulff-Schmidt,,0.0725,/bAhsDuZcnOLbpguWa0mD0FJ232p.jpg
114719,"{41987, 41989, 41990, 114700, 76312, 56857, 221214, 56863, 56864, 56866, 60451, 56869, 73254, 56871, 56870, 73253, 49710, 56885, 456759, 60473, 159290, 33348, 1451590, 252490, 155725, 220237, 329295, 96860, 50781, 155748, 99430, 262247, 324198, 46699, 155757, 46703, 256115, 132726, 46714, 11390, 41600, 46721, 99458, 46723, 11392, 161925, 18567, 15498, 33933, 33936, 33940, 33941, 33942, 1260697, 33945, 73372, 160413, 47265, 1179809, 47267, 33445, 33447, 37549, 46255, 81587, 183990, 19642, 19645, 19648, 19649, 19650, 434888, 366800, 41686, 72430, 57071, 326387, 286459, 179454, 358151, 52490, 53015, 98071, 269086, 156961, 358177, 53029, 286502, 332072, 749352, 51498, 629036, 1179950, 12592, 120628, 57145, 251707, 52540, 455485, 52545, 54593, 54596, 52549, 54599, 244554, 366922, 59725, 54611, 54616, 54620, 54628, 24934, 358251, 362350, 24943, 362356, 252788, 52600, 24953, 251258, 24954, 24956, 24958, 52607, 207762, 50584, 69018, 12711, 40361, 56749, 57267, 187321, 358342, 12231, 72137, 132554, 358346, 177101, 72144, 176593, 262100, 73174, 41431, 31704, 73177, 41432, 176606, 357346, 1428972, 12269, 262639, 357884}",False,['Carl Johan Stegger Sørensen'],,1913-01-11,1980-04-13,2,,nm0825234,Acting,Karl Stegger,"Aarhus, Denmark",0.2363,/yIBcWpxsPoX9xugAA4hCmXn92Cq.jpg
114720,"{221185, 41986, 41987, 81422, 76306, 93203, 193556, 221214, 56869, 73254, 56871, 56872, 73253, 56875, 56877, 60464, 57906, 60467, 56885, 73271, 56887, 433721, 60476, 253507, 253508, 253509, 1042007, 60506, 96860, 99430, 262247, 73321, 324214, 11389, 132734, 217214, 11391, 749188, 161925, 15498, 228494, 132753, 357012, 73370, 144030, 81569, 47268, 37547, 15537, 37554, 19634, 308915, 454325, 454834, 81596, 179388, 222913, 211649, 184003, 100558, 455909, 279271, 148208, 746757, 264457, 423186, 212242, 98071, 173853, 53022, 358177, 107301, 202546, 193337, 52540, 52545, 52549, 653126, 72519, 54601, 244554, 252747, 325965, 218960, 160080, 252756, 218971, 54622, 251746, 54630, 252783, 606072, 52602, 52603, 251258, 52609, 423300, 269192, 1179530, 374157, 207255, 253852, 218019, 358312, 149932, 56749, 273846, 358333, 12231, 99272, 358345, 72137, 357323, 358348, 73164, 358346, 73168, 72146, 73172, 31704, 73177, 41432, 254951, 367606, 221181}",False,"['Пауль Рейхардт', 'Поуль Рейхардт', 'Пол Райхардт', 'Поуль Райхардт']","Poul David Reichhardt was a Danish actor, well known for his roles in Danish 1940s/1950s comedies. Later on, he also played more serious and varied roles; he has also starred in Huset på Christianshavn, Matador and as various minor characters in the Olsen-banden films.",1913-02-02,1985-10-31,2,,nm0717086,Acting,Poul Reichhardt,"Ganløse, Denmark",0.1126,/uNdqxIte3uv9Du3GChxYn9pF1rb.jpg
114721,"{99458, 41987, 41989, 41990, 18567, 1450494, 56854, 33442, 56882, 81587, 456759, 19642, 60478, 511684, 279242, 252490, 73174, 31704, 885721, 54619, 56668, 76517, 356843, 167916, 46703, 256115, 46841, 132734}",False,[],,1935-11-30,2012-03-19,1,,nm0096052,Acting,Hanne Borchsenius,"Frederiksberg, Copenhagen, Denmark",0.0867,/ag8ZTEUf6Ry2Ktm6b8ZzB99GJPT.jpg
114748,"{118946, 1227778, 48748, 749075, 48724, 451673, 471002}",False,[],,,,0,,,Acting,Simon Kvamm,"Silkeborg, Danmark",0.0784,/zQOLTenhBMDe6zIQ6Awb1m4E2Ya.jpg
115155,{849008},False,"['Carl Villard', 'Carl Pedersen', 'Carl Frederik Ejnar Pedersen']",Denmark native Carl Brisson (born Carl Frederik Ejnar Pedersen) was a stage and film actor in England and the United States.,1893-12-24,1958-09-26,2,,nm0109895,Acting,Carl Brisson,"Copenhagen, Denmark",0.0582,/2eKHQyhmmdz5RqAry09SAZR0Bs2.jpg
115213,"{20661, 16039}",False,[],,1967-08-14,,2,,nm0879586,Acting,Adam Tønsberg,"Copenhagen, Denmark",0.1226,/pyKWj9WNKek4fXVdj43qP5qoS4e.jpg
115214,"{210816, 530833, 629138, 959761, 639514, 395424, 60449, 15777, 11174, 149930, 62510, 225331, 20661, 155714, 25541, 173768, 189395, 15839, 414050, 710633, 1340139, 957176}",False,['Ларс Симонсен'],,1963-09-19,,2,,nm0800770,Acting,Lars Simonsen,"Odense, Danmark",0.2415,/s4F4M7ViAkrY5EETrl6neRmNB4l.jpg
115215,"{15845, 704527, 194547, 169012, 89877, 20661, 1179227}",False,[],,1966-06-09,,1,,nm0845628,Acting,Camilla Søeberg,,0.2466,/qAKEbiF7TqWdNpgSt8VXaDX2fNF.jpg
115216,"{20661, 16039}",False,[],,1967-07-25,,1,,nm0094155,Acting,Ulrikke Bondo,"Gentofte, Denmark",0.0956,/jFfb83Iw6PStWf3PGiK0BRtSOji.jpg
115736,"{15824, 72054}",False,['Lisa Helena Werlinder'],"​Lisa Werlinder (born 12 March 1972) is a Swedish actress, and jazz musician/singer.  She was born at in Vaksala, Uppsala.  She was educated at Royal Swedish Academy of Music in Stockholm and at Luleå Acting Academy between 1996-2000. After graduation she was immediately picked to work with Ingmar Bergman at The Royal Dramatic Theatre in Stockholm where she has since starred in several productions, the latest as Cordelia in King Lear. In 2000, she made her filmdebut as Ludmilla in the thriller film Hassel - Förgörarna and in the same year she made a more prominent role as the struggling actress Helena in the drama film Gossip by Colin Nutley and as the violinist Elisabeth in ""A song for Martin"" by Bille August. In 2001, she played the highly praised role as Nancy in the Swedish TV series Olivia Twist, a Swedish version of Oliver Twist. In 2002-2003 she played the role as the kind-hearted Josephine in the Swedish highly popular drama series Skeppsholmen.  She played in the The Inheritance by Per Fly, being nominated for a Danish Oscar. In 2005 she played Emma in the romantic comedy Doubleshift. In 2005, she portrayed the role of Kristina Månsson in the Swedish primetime television series Saltön. She also appeared in Steven Spielberg's film Munich (2005) and portrayed a lead role in the film Svarta Nejlikan opposite Michael Nyqvist (2007). Werlinder also starred in the Norwegian thriller Torpedo by Trygve Alister Diesen.",1972-03-12,,1,,nm0921320,Acting,Lisa Werlinder,"Uppsala, Sverige",0.2336,/kkuuRnULiVqKRiCZKx554ROFECz.jpg
115737,"{274826, 15837}",False,[],"Alexander Karim was born on 26 May 1976 in Helsingborg, Skåne län, Sweden. He is an actor known for Gladiator II (2024), Zero Dark Thirty (2012) and Tyrant (2014).",1976-05-26,,2,,nm0992562,Acting,Alexander Karim,"Helsingborg, Malmöhus län, Sweden",0.4836,/weqb7jkGhNfdEJsGArbvAqqhuXD.jpg
115863,{1232748},False,['Fidel Alejandro Castro Ruz'],"Fidel Alejandro Castro Ruz  (13 August 1926 – 25 November 2016) was a Cuban revolutionary and politician who served as Prime Minister of Cuba from 1959 to 1976 and President from 1976 to 2008. Ideologically a Marxist–Leninist and Cuban nationalist, he also served as the First Secretary of the Communist Party of Cuba from 1961 until 2011. Under his administration, Cuba became a one-party communist state; industry and business were nationalized, and state socialist reforms were implemented throughout society.

Born in Birán, Oriente, the son of a wealthy Spanish farmer, Castro adopted leftist and anti-imperialist ideas while studying law at the University of Havana. After participating in rebellions against right-wing governments in the Dominican Republic and Colombia, he planned the overthrow of Cuban President Fulgencio Batista, launching a failed attack on the Moncada Barracks in 1953. After a year's imprisonment, Castro traveled to Mexico where he formed a revolutionary group, the 26th of July Movement, with his brother Raúl Castro and Ernesto ""Che"" Guevara. Returning to Cuba, Castro took a key role in the Cuban Revolution by leading the Movement in a guerrilla war against Batista's forces from the Sierra Maestra. After Batista's overthrow in 1959, Castro assumed military and political power as Cuba's Prime Minister. The United States came to oppose Castro's government and unsuccessfully attempted to remove him by assassination, economic blockade, and counter-revolution, including the Bay of Pigs Invasion of 1961. Countering these threats, Castro aligned with the Soviet Union and allowed the Soviets to place nuclear weapons in Cuba, resulting in the Cuban Missile Crisis – a defining incident of the Cold War – in 1962.

Adopting a Marxist–Leninist model of development, Castro converted Cuba into a one-party, socialist state under Communist Party rule, the first in the Western Hemisphere. Policies introducing central economic planning and expanding healthcare and education were accompanied by state control of the press and the suppression of internal dissent. Abroad, Castro supported anti-imperialist revolutionary groups, backing the establishment of Marxist governments in Chile, Nicaragua, and Grenada, as well as sending troops to aid allies in the Yom Kippur, Ogaden, and Angolan Civil War. These actions, coupled with Castro's leadership of the Non-Aligned Movement from 1979 to 1983 and Cuba's medical internationalism, increased Cuba's profile on the world stage. Following the Soviet Union's dissolution in 1991, Castro led Cuba through the economic downturn of the ""Special Period"", embracing environmentalist and anti-globalization ideas. In the 2000s, Castro forged alliances in the Latin American ""pink tide"" – namely with Hugo Chávez's Venezuela – and formed the Bolivarian Alliance for the Americas. In 2006, Castro transferred his responsibilities to Vice President Raúl Castro, who was elected to the presidency by the National Assembly in 2008.  Description above from the Wikipedia article Fidel Castro, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1926-08-13,2016-11-25,2,,nm0004242,Acting,Fidel Castro,"Birán, Cuba",0.109,/dX5ZWCkwCzA9YfNALghFNPlRefp.jpg
116346,{463593},False,[],,,,0,,nm3292120,Production,Douglas Durst,,0.0,
116378,{155714},False,['Хенни Моан'],,1936-02-22,,1,,nm0594934,Acting,Henny Moan,Talvik,0.0915,/7055mPnXWbtqVDLnKv3yPqWHFPV.jpg
116433,{335490},False,['Jim Grant'],,1935-06-19,2022-11-23,2,,nm0416532,Acting,Grant James,"Medina, Ohio, USA",0.1593,/uWaM5vPDs38KxbtB7JngDBbWwha.jpg
116611,{11174},False,[],,1945-06-08,,1,,nm0076772,Acting,Lena-Pia Bernhardsson,"Jönköping, Jönköpings län, Sweden",0.1161,/aH7RgXFwh6e6ZfG2IEHU20RKEtI.jpg
116614,"{15824, 1155063}",False,"['Johannes Kuhnke', 'Kjell Dietrich Johannes Bah Kuhnke', 'Johannes Bah Kunkhe']",,1972-04-17,,2,,nm1090326,Acting,Johannes Bah Kuhnke,"Strömsund, Jämtlands län, Sweden",0.8088,/q9xNsXwP1LBnOR8m251O86Uvl36.jpg
116615,{766105},False,[],"Dag Åke Sigvard Malmberg, born January 18, 1953 in Gävle, is a Swedish actor and director.",1953-01-18,,2,,nm0540216,Acting,Dag Malmberg,"Gävle, Sweden",0.3482,/rVVc0e3uUtLPiL3ze87OQYF8BYD.jpg
116616,{84021},False,['Siwan'],"Swedish singer who has been popular in Scandinavia and West Germany. She had a number one hit in West Germany in 1964 with ""Liebeskummer lohnt sich nicht"" (English: ""Lovesickness Is Not Worthwhile""), and on 18 July 1964 she became the first Swede to have a hit on the US Billboard Hot 100 chart, when ""Sole Sole Sole"", a duet with Italian singer Umberto Marcato, entered the chart, peaking at #58.",1936-12-31,,1,,nm0540266,Acting,Siw Malmkvist,"Landskrona, Malmöhus län, Sweden [now Skåne län, Sweden]",0.4744,/krW49zTy7Mkw7FVykjr0Kh35txF.jpg
116646,{94398},False,[],,,,0,,nm0892304,Acting,María Velasco,,0.0071,
117787,{314308},False,"['Sonia Ziemann', 'Sonja Alice Selma Toni Ziemann']","* February 8,  1926, Eichwalde; † February 17,  2020, Munich",1926-02-08,2020-02-17,1,,nm0956239,Acting,Sonja Ziemann,"Eichwalde bei Berlin, Germany",0.1211,/uSX5UyE7agZuucRSnnyipVYIXM3.jpg
117936,"{174593, 81422, 357015, 253852, 56861, 650400, 941218, 218019, 56875, 357293, 273846, 150716, 52545, 54594, 19650, 218960, 149983, 367601, 606072, 357882}",False,[],"Jon Iversen (Danish pronunciation: [ˈiˀvɐsn̩], 1 December 1889 – 17 August 1964) was a Danish stage and film actor and film director.",1889-12-01,1964-08-17,2,,nm0412274,Directing,Jon Iversen,,0.0382,/vpRIO7NRgJ3DsJtNwTe1bZBCFFt.jpg
117937,"{253509, 1162505, 1178537, 928942, 641629}",False,"['Alice Otha Frederiksen', 'Alice Frederiksen']","Alice O'Fredericks was born on September 8, 1900 in Gothenburg, Västra  Götalands län, Sweden as Alice Otha Frederiksen. She was a director and  writer, known for Vagabonderne paa Bakkegaarden (1958), Far til fire og ulveungerne (1958) and Far til fire med fuld musik (1961). She was married to Oskar Klintholm. She died on February 18, 1968 in Hellerup, Denmark.",1900-09-08,1968-02-18,1,,nm0641045,Directing,Alice O'Fredericks,"Gothenburg, Västra Götalands län, Sweden",0.4047,/80Cgitu2Ikr8cJOI69Y7W4qoKpO.jpg
117938,"{37554, 37547}",False,[],,1876-01-17,1954-10-08,2,,nm0466066,Writing,Morten Korch,"Over Holluf, Denmark",0.0338,/80pSG0Bz5xDpzn3l4YZgRtHULxg.jpg
117939,"{259193, 174211, 128900, 405897, 33937, 22137, 96148, 269974, 47264, 161827, 160420, 53029, 183975, 37547, 221998, 60464, 60465, 37554, 180401, 57267, 368198, 706888, 41929, 220237, 1451215, 325971, 368250, 60506, 264794, 76517, 424166, 324198, 187240, 262639, 264432, 214384, 308725, 52600, 308729, 46714, 286459, 358268, 132734}",False,[],,1921-04-30,2010-12-31,1,,nm0563736,Acting,Tove Maës,"Copenhagen, Denmark",0.1122,/hNPpS0EaKGf0MtlCCP5ENbH99Hq.jpg
117940,"{176769, 423299, 356997, 264460, 228494, 264464, 33937, 193556, 282006, 81562, 750362, 53018, 56861, 47264, 218019, 56872, 37547, 308908, 149932, 46255, 84788, 1465142, 273846, 84022, 206650, 305980, 183997, 54594, 238278, 324170, 443473, 151634, 72145, 379348, 60506, 96860, 54622, 54624, 54630, 187239, 358250, 367600, 148208, 358259, 356852, 252791, 357882, 358268}",False,['Мария Гарланд'],,1889-05-16,1967-10-26,1,,nm0307549,Acting,Maria Garland,"Copenhagen, Denmark",0.0575,/lTxXcKPfbFK4aF5ankkd0SEcac2.jpg
117941,"{221185, 207255, 308892, 53022, 47264, 183971, 160420, 56872, 56875, 37547, 73271, 286395, 52540, 456775, 99272, 358347, 151630, 218961, 252756, 326102, 96860, 1451356, 445921, 358245, 99430, 358259, 362356, 375028, 324214, 52603}",False,[],,1902-02-10,1964-10-21,2,,nm0118480,Acting,Per Buckhøj,,0.0782,/f5blSFxL1tWaigf35ZIvmMVNmhx.jpg
