name,birthday,deathday,gender,person_id
Olivia d'Abo,1969-01-22,,1,46423
Luke Rockhold,1984-10-17,,2,570713
George H. W. Bush,1924-06-12,2018-11-30,2,46432
Dick Clark,1929-11-30,2012-04-18,2,46433
Adam Simon,1962-02-06,,2,46442
Dmitri Schuyler-Linch,2000-09-22,,2,1095061
Chris Stuckmann,1988-04-15,,2,1881494
Matt Lintz,2001-05-23,,2,570775
Amanda Troya,2000-03-23,,1,1357266
Olivier Abbou,1973-03-21,,2,570856
Shiloh Verrico,2010-06-03,,1,2405873
Toby Moore,1977-01-01,,2,1357300
Dig Wayne,1958-07-20,,2,1619444
Peter Togawa,1970-05-16,,2,1619450
Jon Krakauer,1954-04-12,,2,46587
Bill Pohlad,1955-11-30,,2,46588
Eddie Vedder,1964-12-23,,2,46590
Emile Hirsch,1985-03-13,,2,46593
Brian H. Dierker,1955-09-13,,2,46594
Cheryl Francis Harrington,1956-06-13,,1,46596
Charles Guggenheim,1924-03-31,2002-10-09,2,46614
Hugo Lavoie,2015-06-14,,2,2143772
Lucas Lavoie,2015-06-14,,2,2143771
Nicolette Shea,1986-11-18,,1,1881653
Robert Keith,1958-09-22,,2,1357381
Florian Gallenberger,1972-01-01,,2,46680
Jeffrey S. Farley,1962-08-21,,2,570970
Rodrigo Abed,1972-09-06,,2,570977
Rick Dial,1955-03-09,2011-05-27,2,308843
Amber Viera,1992-10-14,,1,1619564
Amer Shomali,1981-01-01,,2,1357432
Tennille Read,1979-06-09,,1,1357435
Theo Anthony,1989-12-22,,2,1357449
Hari Das Ahatefu,1987-10-22,,2,1619602
Professor Green,1983-11-27,,2,2406038
David Gray,1974-06-28,,2,1619607
Eddie O'Keefe,1988-07-24,,2,1095322
Hadeel Sittu,1986-05-12,,1,1357478
Cassidy Gifford,1993-08-02,,1,1357480
Joe DiMaggio,1914-11-25,1999-03-08,2,1095343
Nancy Boulanger,1986-02-23,,1,2668210
Buckminster Fuller,1895-07-12,1983-07-01,2,1095347
Marc Blucas,1972-01-11,,2,46772
Gwendoline Yeo,1977-07-10,,1,46774
Parisa Fitz-Henley,1977-07-22,,1,46773
David Mumeni,1986-09-17,,2,1619648
Mark Jacobson,1989-08-04,,2,1881794
Charlene deGuzman,1983-11-29,,1,1619656
Carson Rowland,1997-11-03,,2,1881806
Jacob Kogan,1995-05-28,,2,46801
George Ratliff,1968-11-10,,2,46802
Giorgio A. Tsoukalos,1978-03-14,,2,1619670
Dale Dickey,1961-09-29,,1,46814
Mark Grossman,1987-02-03,,2,1357535
Greg Lutz,1964-01-18,,2,1357544
Masayoshi Haneda,1976-11-13,,2,1095404
Craig Cyr,1972-06-03,,2,1095417
Norma Aleandro,1936-05-02,,1,46853
Baby Peggy,1918-10-29,2020-02-24,1,1095430
Fernando Ramallo,1980-04-03,,2,46855
María Botto,1974-02-10,,1,46856
Max Berliner,1919-10-22,2019-08-26,2,46858
Stephen O'Neil Martin,1951-08-25,,2,1881873
Christopher Frayling,1946-12-25,,2,1095450
Brianna Baker,1981-07-30,,1,1619748
Gilbert M. Shilton,1945-05-21,,2,46891
Erica Durance,1978-06-21,,1,46897
Garwin Sanford,1955-03-14,,2,46899
Lauren K. Robek,1975-01-09,,1,46902
Genevieve Buechner,1991-11-10,,1,46903
David Richmond-Peck,1974-04-05,,2,46906
Steve Latshaw,1959-08-13,,2,46912
Allene Quincy,1981-04-27,,1,1095488
Taylor Hill,1996-03-05,,1,1619777
Tamara Davies,1972-06-06,,1,46917
Thomas F. Duffy,1955-11-09,,2,46919
Sam Lloyd,1963-11-12,2020-05-01,2,46920
Michael Jace,1962-07-13,,2,46921
Jeffrey Johnson,1970-01-28,,2,46922
Billy Maddox,1961-02-24,,2,46923
Alex Datcher,1962-06-06,,1,46924
Joel West,1975-04-06,,2,46926
Josh Hammond,1979-09-07,,2,46927
Beth Riesgraf,1978-08-24,,1,46928
Ivonne Coll,1947-06-18,,1,46929
Frank Novak,1945-03-04,,2,46930
Blair Hickey,1969-04-23,,2,46931
David Lodge,1957-10-10,,2,571220
Dameon Clarke,1972-01-16,,2,571230
Michele Lee,1942-06-24,,1,46944
Joseph Bologna,1934-12-30,2017-08-13,2,46946
Lydia Wilson,1984-11-30,,1,1095524
Kelly LeBrock,1960-03-24,,1,46948
Gilda Radner,1946-06-28,1989-05-20,1,46949
Chris Evert,1954-12-21,,1,46986
Rolf Peter Kahl,1970-11-08,,2,46989
Richard Newman,1946-11-02,,2,46995
Alan Taylor,1965-01-01,,2,47005
Dave Wittenberg,1971-09-01,,2,571300
Melissa Fahn,1967-04-28,,1,571303
Eric Laneuville,1952-07-14,,2,47020
Lex Lang,1965-11-12,,2,571309
Marque Richardson,1985-10-23,,2,1095608
Pedro Rovisco,1989-02-17,,2,3192765
Christopher Corey Smith,1962-07-17,,2,571335
Cassandra Lee Morris,1982-04-19,,1,571336
Lisa Thornhill,1966-09-30,,1,47058
Jay Cohen,1977-12-19,2020-02-03,2,3717083
Ronald Guttman,1952-08-12,,2,47085
Roger Daltrey,1944-03-01,,2,47096
Pete Townshend,1945-05-19,,2,47098
Gavin Houston,1977-12-10,,2,1357844
Kristofer Hivju,1978-12-07,,2,571418
Milo O’Shea,1926-06-02,2013-04-02,2,47137
Mark Vieira,1950-10-28,,2,1095738
Jørgen Langhelle,1965-08-18,2021-08-03,2,47177
Linda Young,1953-04-27,,1,571486
Benito Mussolini,1883-07-29,1945-04-28,2,1095786
Michelle Sander,1994-06-04,2022-06-19,1,3192944
Santiago Cirilo,1973-04-25,,2,1882227
Jesse Carmichael,1979-04-02,,2,1095802
Cassie Jaye,1986-05-01,,1,1095805
Max Raabe,1962-12-12,,2,47237
Luke Eisner,1996-08-01,,2,2406550
Cameron J. Wright,2005-08-30,,2,2406553
Clara Wilsey,1997-09-18,,1,2406554
Steve Blum,1960-04-29,,2,571562
Lajos Koltai,1946-04-02,,2,47275
Brianne Siddall,1963-08-25,,1,571564
Xana Tang,1993-10-30,,1,571567
Mamie Gummer,1983-08-03,,1,47281
Claudia Ohana,1963-02-06,,1,1095865
Jeffrey Dean Morgan,1966-04-22,,2,47296
James Marsters,1962-08-20,,2,47297
Nellie McKay,1982-04-13,,1,47298
Rae Sunshine Lee,1955-12-17,,1,1620178
John Wells,1956-05-28,,2,47333
Nutsa Kukhianidze,1983-08-08,,1,47334
Ouassini Embarek,1981-01-01,,2,47335
Marc Lavoine,1962-08-06,,2,47336
Gérard Darmon,1948-02-29,,2,47337
Giovanni Roselli,1980-09-23,,2,1358081
Greg Coolidge,1972-12-28,,2,47364
Ike Amadi,1979-11-26,,2,1620226
Tim Man,1979-11-22,,2,833798
Barry Watson,1974-04-23,,2,47368
Brett Azar,1987-01-01,,2,1358087
David Barrera,1968-12-28,,2,1358092
David Susskind,1920-12-19,1987-02-22,2,47374
Fred Griffith,1964-10-01,,2,47387
Nicole Hombrebueno,1986-11-07,,1,1882410
Sheila Reid,1937-12-21,,1,47404
Rob Leo Roy,1964-03-01,,2,1358153
David Hobbs,1939-06-09,,2,571731
Jonathan Langdon,1987-12-17,,2,2144603
Frances de la Tour,1944-07-30,,1,47468
Sandra Andreis,1975-04-01,,1,833900
Lauren LaVera,1994-06-14,,1,1882502
Tessa Ferrer,1986-03-30,,1,1096077
Drew Goddard,1975-02-26,,2,47506
Peter Davison,1951-04-13,,2,47513
Heather Hunter,1969-10-01,,1,1096096
Andrew Bicknell,1956-06-17,,2,47525
Paula Malcomson,1970-06-01,,1,47533
Kelly Ryan,1975-04-25,,1,2406832
Jules Douglas,1966-06-19,,2,1096126
Ashley Alexander,1985-12-09,,1,1882561
Andy Pandini,1968-05-01,,2,1096140
Joanna Hole,1955-01-01,,1,47570
Franklin Graham,1952-07-14,,2,1882584
Jay Villiers,1961-09-23,,2,47589
Holly Aird,1969-05-18,,1,47590
Alma Jodorowsky,1991-09-26,,1,1096167
Amanda McEwan,1987-02-11,,1,1882611
Katelyn Pacitto,1989-09-15,,1,571895
Tara Fitzgerald,1967-09-18,,1,47615
Jimmy Carl Black,1938-02-01,2008-11-01,2,1096198
Christina Cole,1982-05-08,,1,47625
Janet McTeer,1961-08-05,,1,47627
Julian Morris,1983-01-13,,2,47628
Stephen Tompkinson,1965-10-15,,2,47629
Rob Brydon,1965-05-03,,2,47632
Clark Johnson,1954-09-10,,2,47640
Erik Roner,1976-11-02,2015-09-28,2,571929
Robert Pugh,1948-11-03,,2,47643
Frances Barber,1958-05-13,,1,47644
Catherine Tate,1969-12-05,,1,47646
Christian Rubeck,1980-12-14,,2,47647
Martin Kemp,1961-10-10,,2,47652
Aidan McArdle,1970-11-26,,2,47653
Paul McGann,1959-11-14,,2,47654
Florian Cossen,1979-01-03,,2,571949
Cristian Solimeno,1975-04-27,,2,47670
Ami Sheth,1978-11-11,,1,1358398
George Webster,1991-07-28,,2,1358401
Felicia Lambreton,1983-09-21,,1,1882693
Denis Lawson,1947-09-27,,2,47698
Alison Steadman,1946-08-26,,1,47699
Lisa Stansfield,1966-04-11,,1,47700
Tom Riley,1981-04-05,,2,47702
Bryan Dick,1978-01-01,,2,47703
Matthew Cardona,1985-05-14,,2,1096280
Mark Heap,1957-05-13,,2,47712
Martine McCutcheon,1976-05-14,,1,47714
Ruth Wilson,1982-01-13,,1,47720
Tom Shankland,1968-05-07,,2,47724
Jessica Hynes,1972-10-30,,1,47730
Anne Watanabe,1986-04-14,,1,572020
Zoë Tapper,1981-10-25,,1,47733
Paul Nicholls,1979-04-12,,2,47734
Julie Graham,1965-07-24,,1,47735
Annie Q. Riegel,1992-04-02,,1,1358460
Clare Holman,1964-01-12,,1,47742
June Whitfield,1925-11-11,2018-12-28,1,47743
Rita Tushingham,1942-03-14,,1,47754
Kelly Rowan,1965-10-26,,1,47757
James T. Callahan,1930-10-04,2007-08-03,2,47759
Ingrid Rogers,1968-04-27,,1,47769
Joseph Siravo,1957-02-12,2021-04-11,2,47770
Richard Foronjy,1937-08-03,2024-05-19,2,47771
Paul Mazursky,1930-04-25,2014-06-30,2,47773
Vincent Pastore,1946-07-14,,2,47774
Marc Anthony,1968-09-16,,2,47775
Pasquale Aleardi,1971-06-01,,2,47779
Gela Babluani,1979-01-01,,2,47786
John Rozelle,1976-09-25,,2,3455664
Christopher Malcolm,1946-08-19,2014-02-15,2,47808
Bouli Lanners,1965-05-20,,2,47822
Jérôme Le Banner,1972-12-26,,2,47825
Alexandre Astier,1974-06-16,,2,47826
Emily Hahn,2000-07-28,,1,1096415
Shiloh Nelson,2009-01-22,,1,1358561
Andrew Sachs,1930-04-07,2016-11-23,2,47851
Jonathan Cecil,1939-02-22,2011-09-22,2,47857
Lee Horsley,1955-05-15,,2,47859
Aitor Luna,1981-09-18,,2,1096449
Ruth Handler,1916-11-04,2002-04-27,1,1882882
John Savage,1949-08-25,,2,47879
Cynthia Gibb,1963-12-14,,1,47882
Matt Sapsford,1966-12-25,,2,1358603
Valerie Wildman,1953-08-06,,1,47884
José Carlos Ruiz,1936-11-17,,2,47885
Hunter Dillon,2002-02-05,,2,1882895
Hari Kondabolu,1982-10-21,,2,1882905
Emma Samms,1960-08-28,,1,47901
Concetta Tomei,1945-12-30,,1,47903
Yael Grobglas,1984-05-31,,1,572195
Carl Schenkel,1948-05-08,2003-12-01,2,47924
Crystal Rivers,1983-05-11,,1,1358645
Laura Coover,1977-12-22,,1,1358648
Nicolas Chagrin,1945-11-26,2017-08-26,2,47930
Tasha de Vasconcelos,1966-08-15,,1,47931
David Hunt,1954-01-01,,2,47932
Adam James,1972-09-09,,2,47933
Owen Drake,1986-02-24,,2,1358653
Stephen Boxer,1950-05-19,,2,47943
Anthony O'Donnell,1948-01-01,,2,47944
Caitlin Harris,1989-08-11,,1,1358664
Julian LeBlanc,1989-07-24,,2,1882952
Sonya Walger,1974-06-06,,1,47953
Bob Spiers,1945-09-27,2008-12-08,2,47974
Mark L. Rosen,1947-02-06,2012-08-15,2,47979
Mel B,1975-05-29,,1,47984
Melanie C,1974-01-12,,1,47986
Geri Halliwell-Horner,1972-08-06,,1,47987
Elvis Costello,1954-08-25,,2,47990
Bob Geldof,1951-10-05,,2,47991
Howard J. Ford,1973-01-09,,2,572295
Jason Gedrick,1965-02-07,,2,48012
Bunny Wailer,1947-04-10,2021-03-02,2,572314
Truman Hanks,1995-12-26,,2,3455931
Elisabeth Buffet,1965-06-05,,1,572375
Ashley Wren Collins,1976-09-04,,1,572384
Kyrie Irving,1993-03-23,,2,1883106
Bruce Pandolfini,1947-09-17,,2,2931696
Devon Terrell,1992-10-23,,2,1620979
Annabelle Attanasio,1993-05-11,,1,1620980
Eric Berryman,1989-01-09,,2,1620981
Courtney Bell,1978-06-04,,1,572407
Gary Carlos Cervantes,1953-01-24,,2,48136
Emperor Haile Selassie I of Ethiopia,1892-07-22,1975-08-26,2,572436
Sirena Irwin,1977-09-26,,1,48163
Hilde Van Mieghem,1958-04-14,,1,48178
Elfriede Irrall,1938-02-18,2018-02-26,1,48179
Mélissa Mars,1979-09-03,,1,572475
Dorien Rose Duinker,1983-11-14,,1,1621053
Robert Epstein,1953-06-19,,2,2145343
Danica Dillon,1987-01-04,,1,572492
Hernán Mendoza,1963-10-01,,2,1096780
John R. Walker,1972-03-31,,2,1358947
Dani Thompson,1992-08-22,,1,1358946
Rebecca Immanuel,1970-11-13,,1,48240
Fred Galle,1963-04-19,,2,1358965
Afrika Bambaataa,1957-04-17,,2,1096822
Grandmaster Caz,1961-04-18,,2,1096823
Caleb Landry Jones,1989-12-07,,2,572541
Max Huang,1988-09-22,,2,1358974
Zoe Kanters,1991-11-22,,1,2458441
Maggie Geha,1988-04-04,,1,1358986
Andrew Keenan-Bolger,1985-05-16,,2,1358987
Kennedi Clements,2007-01-21,,1,1358988
Anja Kruse,1956-08-05,,1,48272
Georin Aquila,1979-01-28,,2,1621147
Corrie Danieley,1976-04-08,,1,1621148
Ian Blackman,1959-09-02,,2,1359007
Frances Sholto-Douglas,1996-05-16,,1,1883295
Thea Sharrock,1976-01-01,,1,1096867
Rod Fontana,1952-09-18,,2,572583
Bryan Johnson,1967-12-07,,2,572591
Kees Van Oostrum,1953-07-05,,2,48311
Noah Segan,1983-10-05,,2,48312
Will Woytowich,1968-05-19,,2,48313
Adam Ambruso,1979-10-13,,2,572608
Chandler Kinney,2000-08-03,,1,1621189
James Bartholet,1959-10-10,,2,572621
Samantha Logan,1996-10-27,,1,1096930
Alessandro Bressanello,1948-11-18,,2,48377
David Saracino,1976-01-01,,2,48409
Karee Everett,1999-12-21,,2,3718438
Nana Ghana,1983-09-01,,1,1621287
Haskiri Velazquez,1995-09-10,,1,2145582
Christian Martyn,2000-02-23,,2,572724
Reece Thompson,1988-11-22,,2,48463
Andrew Robb,1989-04-07,,2,48465
Chris J. Fanguy,1974-09-19,,2,2407773
Tiffany Denise Hobbs,1987-07-17,,1,2145647
Steven Bognar,1963-01-01,,2,48506
Julia Reichert,1946-06-16,2022-12-01,1,48507
Erdal Yıldız,1966-01-01,,2,48510
Eric Judor,1969-07-25,,2,48514
Stephen Jackson,1978-04-05,,2,2669954
Maurice Compte,1972-04-18,,2,48530
Laura de Boer,1983-02-26,,1,1097134
Brian Brophy,1959-03-20,,2,48587
Christopher Patrick Nolan,1971-04-16,,2,1097178
Jonathan Le Billon,1980-09-20,,2,1097181
Renate Krößner,1945-05-17,2020-05-25,1,48613
Gameela Wright,1985-12-28,,1,1359352
Andreas Marschall,1961-01-13,,2,48659
Annette Kreft,1954-05-12,,1,48662
Manos Gavras,1973-07-09,,2,1097238
Tatiana Piper,1996-09-26,,1,2408002
Tom Clear,1982-07-11,,2,1359427
Susana Matos Allongo,1987-08-26,,1,1621581
Marc Small,1977-11-15,,2,1359450
Rosa Coduri-Fulford,1993-01-01,,1,1883792
Scott Paulin,1950-02-13,,2,48810
Paul Ireland,1970-01-01,,2,1359547
LaLa Nestor,2007-05-23,,1,1621715
Jewell,1968-06-12,2022-05-06,1,1359577
Lulu Wilson,2005-10-07,,1,1883866
Lucian-River Chauhan,2009-06-03,,2,2670299
Blaze Bayley,1963-05-29,,2,1097441
Na Tae-joo,1990-12-21,,2,1097451
Richard Cunningham,1967-06-14,,2,1097456
Brent Antonello,1989-08-25,,2,1883890
Stefan Jürgens,1963-02-26,,2,48903
Boris Becker,1967-11-22,,2,1097506
Savannah Knoop,1981-01-01,,3,1883947
Ramon Bautista,1982-05-19,,2,1097516
Matthew Espinosa,1997-07-07,,2,1621817
Liana Ramirez,1998-06-24,,1,1621822
Anthony Hickox,1959-01-30,,2,48965
Ben Pullen,1972-01-01,,2,48968
Marcus Schenkenberg,1968-08-04,,2,48970
Joel Rush,1981-08-26,,2,1359708
Cathy Tyson,1965-06-12,,1,61840
Richard Wolstencroft,1969-04-23,,2,311138
Sarah Chalke,1976-08-27,,1,49001
Donald Faison,1974-06-22,,2,49002
Joe Street,1988-04-19,,0,2146160
Jeanette Hain,1969-02-18,,1,49018
Gérard Miller,1948-07-03,,2,573311
Samuel Le Bihan,1965-11-02,,2,49025
Martin Wuttke,1962-02-08,,2,49056
John Wraight,1964-11-19,,2,1097645
Zdeněk Maryška,1947-04-17,,2,49114
Layla Price,1991-08-30,,1,1359848
Leila Leigh,1975-04-09,,1,1097707
Calista Flockhart,1964-11-11,,1,49148
Sergio Osuna,1984-05-15,,2,1884157
Noémie Lvovsky,1964-12-14,,1,49168
Andre Anthony,1992-02-01,,2,1622062
Philippe Brenninkmeyer,1964-11-03,,2,49201
Florian Fischer,1978-08-31,,2,49203
Susanne Wuest,1979-09-26,,1,49204
Bruce Davis,1963-02-13,,2,1622069
Tioreore Ngatai-Melbourne,1999-10-21,,1,1622074
Karen-Eileen Gordon,1964-04-24,,1,1359941
Chris Haley,1986-03-04,,2,1097817
Evgeny Afineevsky,1972-10-21,,2,1359976
Paul Julian,1914-06-25,1995-09-05,2,573544
Ruben Gallego,1979-11-20,,2,2932844
Lindsay Lohan,1986-07-02,,1,49265
Brian Geraghty,1974-05-13,,2,49271
Spencer Garrett,1963-09-19,,2,49275
Kenya Moore,1971-01-24,,1,49276
Ari Millen,1982-01-19,,2,1359997
Alli Hart,1984-06-20,,1,2670719
William Xifaras,1964-01-26,,2,1360002
Abby Ryder Fortson,2008-03-14,,1,1360010
Brent McCorkle,1973-02-02,,2,1097871
Lia D. Mortensen,1965-06-15,,1,1360033
Jonathan LaPaglia,1969-08-31,,2,49326
Don Franklin,1960-12-14,,2,49327
Horst Kotterba,1955-02-21,,2,49332
George Young,1980-02-29,,2,1622199
Debora Weston,1958-05-12,,1,49346
Sally Struthers,1947-07-28,,1,49352
Bill Mumy,1954-02-01,,2,49357
Stephen Curry,1976-05-26,,2,49360
Conor Leslie,1991-04-10,,1,1097941
Anton Starkman,2003-01-28,,2,1360088
Fernando Carrillo,1966-01-06,,2,311531
Sam Palladio,1986-11-21,,2,1097967
Maria Bakalova,1996-06-04,,1,2408703
Anne DeSalvo,1949-04-03,,1,49422
Michael A. Goorjian,1971-02-04,,2,49424
Annabeth Gish,1971-03-13,,1,49425
Tosin Cole,1992-07-23,,2,1360152
Preston Vanderslice,1985-11-07,,2,1884448
Alec Golinger,2005-02-08,,2,1884452
David Chrisman,1967-03-23,,2,49447
Natasha Sparkes,1987-04-21,,1,573736
Arnold Oceng,1985-11-30,,0,573737
Mark Kidel,1947-07-06,,2,1098061
Laurence R. Harvey,1970-07-17,,2,573773
John Keogh,1963-01-01,,2,49486
Kwame Ture,1941-06-29,1998-11-15,2,573774
Richard Sammel,1960-10-13,,2,49487
Terence Nance,1982-02-10,,2,835926
Yvette Yates Redick,1978-10-13,,1,573817
Alix Wilton Regan,1986-01-26,,1,573835
Aloma Wright,1950-03-10,,1,49551
Petter Næss,1960-03-14,,2,49555
Lashana Lynch,1987-11-27,,1,1360281
Kristina Cole,1988-08-03,,1,1622441
Tony Harrisson,1981-07-30,,2,1360309
Hong Chau,1979-06-25,,1,1360317
Ekachai Uekrongtham,1962-01-01,,2,49605
Jared Padalecki,1982-07-19,,2,49623
Jensen Ackles,1978-03-01,,2,49624
Tomas Sanchez,1969-01-01,,2,1884647
Isaac Kappy,1977-02-17,2019-05-13,2,1884648
Paul Popplewell,1977-01-01,,2,311811
Jocelyn Ayanna,1971-09-14,,1,1098246
Székely B. Miklós,1948-09-15,,2,49673
Radu Amzulescu,1959-02-04,,2,49674
Brittany Elizabeth Williams,1988-04-15,,1,1622540
Dorel Vișan,1937-06-25,,2,49679
Sarah Alles,1986-09-17,,1,573981
Niki Finger,1970-07-15,,1,573982
KiKi Layne,1991-12-10,,1,1884703
Brody Rose,2004-11-20,,2,1360421
Adam Rodriguez,1975-04-02,,2,49706
Jacob Collier,1994-08-02,,2,2146860
Fresku,1986-10-26,,2,2146864
Bruna Marquezine,1995-08-04,,1,1622590
Sara Swain,1989-08-29,,1,1622591
Jennifer Bransford,1968-12-02,,1,49728
Katherine Kelly Lang,1961-07-25,,1,49729
Larry Brand,1949-12-16,2019-02-09,2,49730
Fann Wong,1971-01-27,,1,49734
Aidan Gillen,1968-04-24,,2,49735
Jason Simpson,1974-02-22,,2,1622600
Jade Chynoweth,1998-08-21,,1,1622651
Freya Allan,2001-09-06,,1,2146942
Anya Chalotra,1996-07-21,,1,2146944
Sarah Colonna,1974-12-29,,1,1622660
Kirsty Mitchell,1974-06-28,,1,49812
Don Warrington,1951-05-23,,2,49813
Silas Weir Mitchell,1969-09-30,,2,49815
Jacqueline Obradors,1966-10-06,,1,49818
Kira Noir,1994-07-16,,1,1622686
Norman Foster,1935-06-01,,2,574111
Kathryn Erbe,1965-07-05,,1,49824
Michael Cerveris,1960-11-06,,2,49827
R. D. Call,1950-02-16,2020-02-27,2,49832
Mo Gaffney,1958-11-05,,1,49833
Bette Henritze,1924-05-25,2018-02-22,1,49834
Tom Aldredge,1928-02-28,2011-07-22,2,49835
Princess Nokia,1992-06-14,,1,2671311
Nick Mancuso,1948-05-29,,2,49877
Lee Newton,1985-04-13,,1,2409173
Tim Hill,1958-05-31,,2,49903
Myles Erlick,1998-07-27,,2,1622776
Cameron Richardson,1979-09-11,,1,49914
Jesse McCartney,1987-04-09,,2,49915
Veronica Alicino,1960-07-04,,1,49916
Charlie Tahan,1998-06-11,,2,49918
Erika Prevost,1995-07-15,,1,1622782
Willow Smith,2000-10-31,,1,49920
Sarah Hunter,1986-05-15,,1,1360654
Silkk The Shocker,1975-06-18,,2,1360658
Steve Binder,1932-12-12,,2,49949
Rosemary Forsyth,1943-07-06,,1,49958
Michelle Trachtenberg,1985-10-11,2025-02-26,1,49961
Neville Phillips,1924-07-15,,2,49968
Jennifer Ehle,1969-12-29,,1,49971
Jazy Berlin,1986-04-17,,1,574260
Florisa Kamara,2008-08-09,,1,2671413
Matt Angel,1990-10-23,,2,1098562
Kevin L. Johnson,1982-06-25,,2,1098577
Dave Bossert,1960-08-15,,2,574290
Ulas Kilic,1975-09-30,,2,50018
Scott Patterson,1958-09-11,,2,50020
James D. Rolfe,1980-07-10,,2,2671468
Sean Patrick Maloney,1966-07-30,,2,4244337
Aung San Suu Kyi,1945-06-19,,1,1622904
Dillan Lauren,1982-08-11,,1,574348
John Poliquin,1986-08-24,,2,1098658
Dylan Playfair,1992-06-19,,2,1098664
Danny Epper,1962-01-01,,2,574380
Amber Rose Revah,1986-06-24,,1,574378
Ken Kirzinger,1959-11-04,,2,50094
Jason Ritter,1980-02-17,,2,50095
Johnny Yong Bosch,1976-01-06,,2,50096
Nakia Burrise,1974-10-21,,1,50097
Jason David Frank,1973-09-04,2022-11-19,2,50098
Peter Hermann,1967-08-15,,2,50117
Moriah Peters,1992-10-02,,1,1885126
Zane Phillips,1993-11-25,,2,3195853
Peter DaCunha,2003-04-12,,2,1098732
Joseph Trapanese,1984-08-07,,2,1098740
Patrick Rapold,1975-05-21,,2,50175
Brittany Ishibashi,1980-11-02,,1,1098756
Kareem 'Biggs' Burke,1974-01-19,,2,2147337
Ava Sleeth,2007-03-04,,1,1885200
Jordan Burtchett,1994-03-19,,2,1885215
Michael Kelly,1969-05-22,,2,50217
Daniel Doheny,1997-12-13,,2,1885228
Michael C. Gwynne,1942-10-01,,2,50235
Donna Mills,1940-12-11,,1,50234
Clayborne Carson,1944-06-15,,2,2671674
Juan Carlos Velis,1973-08-24,,2,1360969
Tim Berners-Lee,1955-06-08,,2,1360985
Shemar Moore,1970-04-20,,2,50266
Aaron Swartz,1986-11-08,2013-01-11,2,1360987
Peter Eckersley,1979-06-15,2022-10-02,0,1360986
Jake Schreier,1981-09-29,,2,836732
Michael Barbuto,1981-05-06,,2,1098876
Ava Justin,2005-11-10,,1,2147467
Shiri Appleby,1978-12-07,,1,50346
Rachel Nichols,1980-01-08,,1,50347
Andrew Horton,1991-01-01,,2,2147509
Saige Ryan,1995-12-03,,1,3458231
Jelena Gavrilović,1983-01-18,,1,574658
Jay Brown,1983-01-15,,2,574664
Lili Sepe,1997-01-13,,1,1361099
Dove Cameron,1996-01-15,,1,1098962
Devon Sawa,1978-09-07,,2,50398
Sophie Skelton,1994-03-07,,1,1623273
Zane Pais,1993-09-22,,2,1885429
André Gordon,1979-07-27,,2,1361149
Nina Ljeti,1991-04-22,,1,1099007
Michael Mayer,1960-06-27,,2,50460
Malin Åkerman,1978-05-12,,1,50463
Brian Kerwin,1949-10-25,,2,50464
David Castro,1996-02-07,,2,50466
Bill Switzer,1984-03-28,,2,50467
Rob Raco,1989-11-26,,2,2147636
Parmiss Sehat,1994-09-15,,1,2147639
Ty Dolla Sign,1982-04-13,,2,1361232
Jimmy Carter,1924-10-01,2024-12-29,2,50576
Efa Iwara,1986-08-20,,2,2672016
Frederik Du Chau,1965-05-15,,2,50582
Adam Rifkin,1966-12-31,,2,50583
Alex Neuberger,1992-11-27,,2,50586
Bates Wilder,1961-10-14,,2,50588
Dexter Holland,1965-12-29,,2,574878
Spencer Sutherland,1992-08-31,,2,2934202
Sage Correa,2007-11-27,,2,1885645
Lucas Adams,1993-07-24,,2,1099227
Evan Crooks,1994-07-15,,2,1099229
Shogo Tomiyama,1952-02-27,,2,50661
Jamie Bamber,1973-04-03,,2,50668
Dan Berk,1987-02-26,,2,1361389
Eva Habermann,1976-01-16,,1,50683
Luca Maric,1965-09-11,,2,50686
Ed Marinaro,1950-03-31,,2,50707
Stanley Kamel,1943-01-01,2008-04-08,2,50708
Amy Ray,1964-04-12,,1,1099284
Rodman Flender,1962-06-09,,2,50719
Enzo G. Castellari,1938-07-29,,2,50739
Marcus Adams,1966-01-01,,2,50757
Mike Kellin,1922-04-26,1983-08-26,2,50762
Craig Gillespie,1967-09-01,,2,50767
Doug Lennox,1938-01-21,2015-11-28,2,50775
Rushi Vidinliev,1980-08-03,,2,1885793
Henning Peker,1966-01-01,,2,50792
Michael Richards,1949-07-24,,2,50807
Barbara Willis Sweete,1953-01-06,,1,1361529
Phelim McAleer,1967-01-01,,2,1099399
Ann McElhinney,1964-01-01,,1,1099402
Nicholas Kristof,1959-04-27,,2,1099447
Jill Hennessy,1968-11-25,,1,50877
Robert Beltran,1953-11-19,,2,50880
Brian Le,1993-06-27,,2,2410189
Gregory Poirier,1961-05-19,,2,50942
Stephanie Beacham,1947-02-28,,1,50948
Alek Keshishian,1964-07-30,,2,50949
Unax Ugalde,1978-11-27,,2,50994
Marcela Mar,1979-03-16,,1,51006
Marcus Dunstan,1975-09-19,,2,51023
Fatima Ptacek,2000-08-20,,1,1099603
Louis Ferreira,1966-02-20,,2,51036
Athena Karkanis,1981-09-07,,1,51037
Simon Reynolds,1969-04-11,,2,51038
Marty Adams,1981-09-12,,2,51039
Niamh Wilson,1997-03-09,,1,51042
Bugzy Malone,1990-12-20,,2,2934629
Benjamin Epps,1996-04-09,,2,1099626
Jaume Martí,1975-12-28,,2,51068
