birthday,deathday,gender,person_id,known_for_department,age,movie_count
2000-02-15,,2,2430575,Acting,23,2
1965-12-15,,2,71281,Acting,58,3
1973-04-19,,2,71280,Directing,50,2
1984-05-06,,1,235125,Acting,39,2
1957-04-14,,2,38524,Acting,66,1
1980-01-01,,2,1480320,Directing,43,1
1970-04-01,,2,1316498,Acting,53,2
1993-12-09,,2,1147420,Acting,30,1
1979-11-23,,1,38561,Acting,44,3
1951-12-18,,2,1218217,Acting,72,3
1976-07-01,,2,1218218,Acting,47,3
1943-06-26,2023-05-30,2,38571,Acting,79,5
1961-03-14,,1,1218219,Acting,62,1
1998-11-11,,1,1218228,Acting,25,2
1978-05-15,,2,38582,Acting,45,15
1977-12-24,,2,53259,Acting,46,2
1968-05-22,,2,1218236,Acting,55,1
1935-10-01,,1,5823,Acting,88,11
1990-01-18,,2,1545927,Directing,33,1
1979-03-09,,2,71374,Acting,44,1
1989-11-22,,2,71375,Acting,34,7
1990-07-04,,2,5847,Acting,33,3
1979-09-01,,1,1218266,Acting,44,4
1996-01-04,,1,2201315,Acting,27,2
1973-02-20,,1,71402,Acting,50,2
1970-04-21,,2,71403,Acting,53,20
1986-09-04,,1,1021684,Acting,37,3
1989-03-02,,1,1251069,Acting,34,7
1981-04-19,,1,5887,Acting,42,2
1952-08-01,,1,5889,Acting,71,2
1986-01-24,,2,2037501,Acting,37,1
1972-05-01,,2,104195,Acting,51,1
1968-04-18,,2,5892,Acting,55,4
1988-09-17,,1,1742596,Acting,35,3
1960-05-09,,2,104196,Acting,63,2
1971-02-18,,1,38663,Acting,52,1
1977-06-14,,2,38664,Acting,46,2
1946-04-29,2011-04-04,2,5897,Acting,64,2
1988-03-22,,1,38666,Acting,35,1
1986-10-02,,1,38670,Acting,37,3
1980-04-26,,2,38673,Acting,43,35
1955-01-10,,1,1054484,Acting,68,1
1991-10-01,,1,1775383,Acting,32,2
1949-12-13,,2,71450,Acting,74,1
1979-04-23,,1,5915,Acting,44,11
1979-05-09,,1,5916,Acting,44,19
1970-07-14,,1,5919,Acting,53,1
1962-07-15,,2,5921,Acting,61,7
1957-09-12,,2,5922,Acting,66,4
1951-03-20,2017-02-19,2,5924,Acting,65,2
1965-12-04,,2,5925,Acting,58,5
1965-12-04,,2,5927,Acting,58,3
1991-06-27,,2,1283871,Acting,32,1
1987-07-06,,2,71467,Acting,36,9
1987-03-25,,1,5939,Acting,36,2
1960-05-29,,2,5941,Acting,63,5
1936-09-07,2017-12-13,2,5945,Acting,81,7
1950-04-18,,2,5946,Acting,73,2
1989-10-20,,1,169778,Acting,34,3
1935-01-22,2019-04-07,2,5950,Acting,84,3
1969-10-22,,2,5953,Directing,54,9
1987-09-28,,1,5958,Acting,36,5
1947-09-23,,1,5960,Acting,76,7
1981-10-07,,2,2692952,Acting,42,1
1992-10-21,,1,1611609,Acting,31,1
1987-02-24,,1,1447782,Acting,36,1
1978-08-11,,1,1054567,Acting,45,1
1968-11-18,,2,71530,Acting,55,7
1962-04-15,,2,71535,Acting,61,8
1974-06-07,,2,71538,Writing,49,2
1943-12-23,,2,6008,Acting,80,2
1953-11-28,,1,6009,Acting,70,1
1942-03-23,,2,6011,Directing,81,1
1976-02-09,,2,71548,Directing,47,1
1978-05-01,,1,71551,Directing,45,4
1983-04-27,,1,71552,Acting,40,6
1986-12-13,,2,71554,Acting,37,1
1964-08-22,,2,71555,Acting,59,9
1972-07-07,,1,71565,Acting,51,2
1968-12-06,,2,71570,Directing,55,1
1944-05-04,2019-07-26,1,6035,Acting,75,2
1983-03-14,,2,137108,Acting,40,2
1995-09-02,,2,1480597,Acting,28,1
1976-11-08,,2,6037,Visual Effects,47,3
1975-01-16,,2,6038,Visual Effects,48,2
1987-12-01,,1,235416,Acting,36,2
1976-09-20,,1,38809,Acting,47,6
1976-07-19,,2,71580,Acting,47,22
1955-11-10,,2,6046,Directing,68,8
1986-09-12,,2,71586,Acting,37,4
1983-01-01,,1,1480620,Directing,40,1
1950-05-18,,2,38832,Acting,73,1
1954-04-09,,2,6065,Acting,69,16
1974-05-24,,2,6066,Acting,49,8
1953-04-16,,2,6067,Acting,70,5
1956-07-11,,1,6068,Acting,67,4
1980-04-24,,2,6069,Acting,43,2
1983-11-27,,2,6070,Acting,40,2
1973-10-21,,2,6071,Acting,50,4
1974-07-20,,2,71600,Directing,49,6
1942-03-30,2022-05-05,2,6074,Acting,80,6
1990-04-20,,2,1382332,Acting,33,1
1952-05-17,,2,104381,Acting,71,1
1969-09-21,,2,6079,Acting,54,4
1941-12-06,,2,169920,Acting,82,3
2003-06-28,,1,1480643,Acting,20,3
1951-08-12,2017-08-14,2,1120198,Acting,66,1
1976-01-04,,2,6091,Acting,47,4
1992-11-28,,2,137167,Acting,31,1
1992-06-12,,2,137169,Acting,31,1
2003-04-16,,1,1251285,Acting,20,1
1980-08-21,,2,1251286,Acting,43,1
1970-06-01,,2,1152981,Writing,53,1
1949-12-22,,2,6110,Acting,74,6
1966-02-10,,1,956385,Acting,57,3
1984-01-09,,1,235492,Acting,39,2
1970-06-10,,2,137194,Directing,53,2
1983-02-18,,2,1284084,Acting,40,3
1971-04-12,,2,71675,Acting,52,1
1986-11-15,,2,1447932,Acting,37,5
2000-07-17,,2,1153024,Acting,23,1
1965-01-01,,2,1054724,Acting,58,1
1991-01-27,,2,2627590,Acting,32,2
1954-03-01,,2,6159,Directing,69,12
1970-12-12,,1,6161,Acting,53,16
1971-05-27,,2,6162,Acting,52,20
1970-10-25,,2,6163,Acting,53,4
1971-06-20,,2,6164,Acting,52,13
1971-10-26,,2,6165,Acting,52,2
1970-05-19,,2,6166,Acting,53,2
1935-03-15,,2,6167,Acting,88,6
1940-03-27,,2,6168,Acting,83,4
1995-01-17,,2,235547,Acting,28,2
1987-09-07,,1,38940,Acting,36,6
1978-05-16,,2,38941,Acting,45,9
1978-01-10,,1,38942,Acting,45,1
1975-01-01,,2,38943,Acting,48,1
1981-04-05,,1,38944,Acting,42,2
1985-02-06,,2,38945,Acting,38,3
1964-06-21,,2,6181,Acting,59,9
1958-08-18,2018-02-09,2,38951,Acting,59,5
1976-12-01,,2,6183,Acting,47,5
1980-10-18,,1,1546282,Acting,43,5
1995-01-13,,2,71726,Acting,28,1
1922-01-17,2021-12-31,1,71727,Acting,99,4
1921-10-17,2007-04-30,2,71728,Acting,85,1
1974-11-11,,2,6193,Acting,49,17
1979-04-12,,1,6194,Acting,44,4
1963-08-07,,2,6195,Acting,60,6
1961-10-01,,2,137262,Acting,62,3
1938-07-09,2020-04-15,2,6197,Acting,81,5
1956-09-30,,2,6198,Acting,67,1
1941-05-18,,1,6199,Acting,82,3
1959-07-21,,2,71729,Directing,64,3
1962-09-17,,2,6201,Directing,61,3
1969-07-30,,2,1284159,Acting,54,5
1970-10-15,,2,6212,Acting,53,3
1970-05-25,,2,6213,Acting,53,6
1955-03-07,,2,6217,Acting,68,3
1953-07-29,,2,1218645,Acting,70,2
1983-05-24,,2,1349720,Acting,40,4
1983-09-03,,1,202845,Acting,40,1
1956-10-30,,1,6238,Acting,67,1
1984-09-25,,2,464993,Acting,39,7
1940-01-19,,1,1087584,Acting,83,1
1993-08-12,,1,202850,Acting,30,1
1932-09-03,2013-07-28,1,39015,Acting,80,1
1992-12-08,,1,1316972,Acting,31,1
1991-01-21,,2,104561,Acting,32,5
1973-10-08,,2,137332,Acting,50,4
1974-02-05,,2,137336,Acting,49,1
1982-08-10,,1,6278,Acting,41,3
1981-09-16,,1,6279,Acting,42,2
1948-06-01,2017-05-14,2,6280,Acting,68,5
1989-01-10,,1,71815,Acting,34,5
1960-11-08,2017-06-27,2,6283,Acting,56,6
1981-02-26,,2,202892,Acting,42,4
1996-09-17,,1,989325,Acting,27,5
1970-07-20,,2,71824,Acting,53,1
1964-12-10,,2,71857,Acting,59,1
1974-05-09,,2,202930,Acting,49,23
1994-04-16,,1,71861,Acting,29,5
1983-06-01,,1,104632,Acting,40,2
1989-12-29,,1,530618,Acting,34,2
1978-12-07,,2,71872,Directing,45,3
2008-05-05,,2,2201802,Acting,15,1
1973-11-25,,2,202958,Acting,50,1
2001-06-09,,2,1185997,Acting,22,1
1937-12-21,,1,6352,Acting,86,4
1990-04-17,,1,137424,Acting,33,2
1932-11-10,2008-02-10,2,6355,Acting,75,1
1967-10-03,,2,137427,Directing,56,5
1975-05-24,,2,39125,Acting,48,3
1966-10-10,,1,39126,Acting,57,4
1988-12-19,,2,1186010,Acting,35,1
2000-10-19,,1,2300122,Acting,23,1
1976-10-19,,2,6365,Acting,47,5
1978-05-26,,2,6366,Acting,45,3
1965-08-11,,1,6368,Acting,58,7
1974-12-01,,2,1218790,Acting,49,2
1973-04-13,,2,71913,Acting,50,8
1982-07-08,,1,1186027,Acting,41,6
1968-03-12,,2,6383,Acting,55,16
1964-09-02,,2,6384,Acting,59,28
1971-01-01,,2,71923,Directing,52,1
1972-07-29,,2,137463,Acting,51,5
1981-01-26,,2,235767,Acting,42,1
1966-07-07,,1,6395,Acting,57,1
1974-09-12,,1,1546496,Acting,49,1
1972-05-07,,2,137467,Directing,51,1
1978-07-31,,2,1218818,Acting,45,2
1974-04-12,,1,6407,Acting,49,7
1979-12-05,,2,6408,Acting,44,2
1969-06-10,,1,71947,Directing,54,1
1993-10-29,,2,1415436,Acting,30,5
1962-05-14,,2,6413,Acting,61,19
1966-05-19,,1,6416,Acting,57,2
1948-03-01,,2,39186,Acting,75,2
1974-01-30,,1,39187,Acting,49,4
1974-11-24,,2,39189,Acting,49,11
1994-02-06,,2,1448222,Acting,29,1
1969-02-12,,2,6431,Directing,54,8
1968-09-26,,2,6437,Acting,55,4
1985-05-17,,1,1186087,Acting,38,1
1979-06-15,,2,203048,Acting,44,2
1978-11-08,,2,39213,Acting,45,8
1952-07-11,,2,956719,Acting,71,7
1941-01-14,,1,6450,Acting,82,1
1957-01-13,2022-02-27,2,137529,Acting,65,4
1991-01-04,,2,1907002,Acting,32,1
1941-05-17,,1,6465,Acting,82,4
1960-08-02,,2,399681,Acting,63,1
2002-11-26,,2,1939779,Acting,21,1
1977-06-16,,1,235848,Acting,46,6
1959-01-31,,1,6473,Acting,64,2
1962-04-27,,2,6474,Acting,61,3
1977-06-24,,2,203086,Acting,46,5
1968-01-06,2019-04-28,2,6482,Directing,51,5
1972-05-20,,2,6485,Acting,51,3
1940-07-24,,2,6486,Acting,83,4
1942-07-09,2023-10-24,2,6487,Acting,81,5
1983-10-20,,1,203096,Acting,40,1
1979-09-21,,2,203097,Acting,44,1
1970-01-11,,2,72024,Directing,53,4
1987-12-29,,2,956764,Acting,36,2
1990-07-16,2020-11-01,2,170333,Acting,30,3
1950-07-20,,2,6497,Acting,73,1
1953-09-07,,1,6498,Acting,70,1
1993-01-10,,2,1382755,Acting,30,1
1972-03-29,,2,563559,Acting,51,9
1988-06-23,,1,72040,Acting,35,1
1974-10-10,,2,1120617,Acting,49,1
1966-08-20,,2,1218926,Acting,57,2
1973-03-24,,2,203147,Acting,50,2
1987-08-08,,2,6547,Acting,36,1
1993-10-25,,1,104853,Acting,30,3
1982-06-02,,1,72092,Acting,41,1
1979-03-25,,2,72095,Acting,44,13
1986-05-12,,2,989603,Acting,37,3
1984-11-15,,3,1776040,Acting,39,1
1970-08-10,,2,1218988,Writing,53,3
1950-04-13,,2,6573,Acting,73,9
1959-01-05,,2,6574,Acting,64,15
1967-06-28,,2,6575,Acting,56,3
1956-12-07,,2,6576,Acting,67,4
1956-12-24,,2,72118,Acting,67,1
1971-10-22,,1,1120694,Writing,52,3
1997-07-17,,1,6585,Acting,26,5
1988-06-17,,1,563643,Acting,35,1
1985-07-16,,1,563644,Acting,38,1
1935-11-29,,1,6587,Acting,88,3
1952-06-18,,1,6588,Acting,71,2
1985-01-11,,1,1120699,Acting,38,1
1990-08-15,,1,72129,Acting,33,20
1982-02-26,,1,2103746,Directing,41,1
1982-07-12,,2,1251785,Acting,41,1
1968-09-12,,2,1219029,Acting,55,4
1975-03-22,,2,6614,Acting,48,7
1968-05-03,,1,39388,Acting,55,15
1962-03-12,,2,39389,Acting,61,9
1966-11-22,2021-09-06,2,39390,Acting,54,14
1979-03-10,,2,39391,Acting,44,7
1981-12-16,,2,1415665,Directing,42,1
1958-09-19,,2,6645,Acting,65,3
2001-11-12,,1,1055230,Acting,22,5
2003-08-28,,1,1055235,Acting,20,4
1963-02-19,,2,1055236,Acting,60,2
1972-09-14,,2,72202,Acting,51,1
1963-07-13,,1,72205,Directing,60,1
1964-08-24,,2,72206,Directing,59,1
1981-01-25,,1,72208,Acting,42,2
1987-04-18,,1,236048,Acting,36,2
1959-02-22,,2,6677,Acting,64,2
1950-04-04,,1,104982,Acting,73,1
2002-02-13,,1,1481238,Acting,21,5
1965-02-01,,1,6681,Acting,58,1
1970-03-24,,1,6684,Acting,53,1
1982-04-05,,1,39459,Acting,41,9
1959-11-13,,1,6692,Acting,64,6
1991-12-19,,2,1251875,Acting,32,4
1986-06-30,,1,1088038,Acting,37,2
1991-10-02,,1,1448492,Directing,32,2
1973-07-24,,1,1219121,Acting,50,5
1977-04-12,,1,39481,Acting,46,1
1970-12-12,,1,6714,Acting,53,1
1947-08-20,,2,6719,Acting,76,5
1932-01-22,2023-10-14,1,6721,Acting,91,1
1996-10-25,,2,1448516,Acting,27,2
1967-04-22,,1,6726,Acting,56,2
1971-10-13,,2,6730,Acting,52,15
1991-03-26,,2,1382987,Acting,32,3
1971-10-04,,2,6733,Writing,52,1
1953-06-19,,2,6734,Acting,70,6
1959-03-12,,1,6735,Acting,64,7
1967-07-01,,1,6736,Acting,56,5
2006-09-14,,2,858704,Acting,17,3
1993-08-06,,1,1514065,Acting,30,3
1957-06-14,,2,6737,Directing,66,7
1959-08-02,,2,1219157,Acting,64,3
1999-04-27,,1,39518,Acting,24,5
1961-05-13,,1,6751,Acting,62,8
1957-08-15,,2,6752,Acting,66,12
1964-11-24,,2,39520,Acting,59,13
1960-01-04,,1,1219172,Acting,63,1
1956-02-20,,2,6767,Directing,67,3
1956-03-12,,1,72305,Acting,67,4
1982-11-26,,2,1120883,Crew,41,7
1957-04-09,,1,72309,Acting,66,1
1963-11-12,,2,39545,Acting,60,4
1974-11-28,,2,72315,Acting,49,1
1984-05-17,,2,1809025,Acting,39,2
1998-12-02,,3,1972881,Acting,25,2
1952-06-22,2025-09-01,2,6804,Acting,73,6
1960-05-26,,2,6806,Acting,63,3
1968-11-05,,2,6807,Acting,55,21
1942-09-05,,2,6818,Directing,81,4
1997-12-15,,1,1252003,Acting,26,2
1996-11-30,,1,6830,Acting,27,2
1960-09-14,,1,6832,Acting,63,15
1990-08-09,,2,137905,Acting,33,8
1951-03-17,,2,6856,Acting,72,12
1972-08-02,,1,6857,Acting,51,1
1979-07-17,,2,6858,Acting,44,10
1978-06-19,,1,6859,Acting,45,5
1996-02-09,,2,6860,Acting,27,9
1962-07-01,2023-12-11,2,6861,Acting,61,6
1975-01-17,,2,6862,Acting,48,3
1965-08-19,,2,6863,Acting,58,2
1991-06-07,,1,1186505,Acting,32,4
1985-07-11,,2,105187,Acting,38,1
1971-07-24,,1,6884,Directing,52,3
1975-08-07,,1,6885,Acting,48,24
1980-02-12,,1,6886,Acting,43,6
1976-04-27,,1,39658,Acting,47,6
1974-09-01,,2,39659,Acting,49,8
1968-03-18,,2,39660,Acting,55,5
1987-07-27,,1,2267887,Acting,36,1
1970-12-16,,2,203511,Acting,53,1
1936-06-04,,2,6905,Acting,87,9
1965-07-08,,2,6906,Acting,58,4
1960-01-11,,1,6907,Acting,63,3
1957-10-13,,2,6908,Acting,66,10
1975-05-22,,2,39681,Acting,48,2
1942-03-29,2018-10-06,2,6914,Acting,76,6
1954-04-16,,1,6913,Acting,69,1
1984-01-20,,2,1874693,Acting,39,1
1976-05-31,,2,72466,Acting,47,25
1975-10-15,,2,105238,Acting,48,3
1971-06-10,,2,105239,Directing,52,1
1982-11-07,,2,138009,Acting,41,2
1983-07-22,,1,138010,Acting,40,2
1972-08-30,,1,6941,Acting,51,22
1985-09-13,,1,1579806,Acting,38,1
1970-05-25,,1,6944,Acting,53,24
1953-12-09,,2,6949,Acting,70,15
1962-06-05,,2,236327,Acting,61,4
1965-09-03,,2,6952,Acting,58,6
1963-09-07,,2,6951,Acting,60,5
1996-04-03,,2,39728,Acting,27,1
1984-10-22,,2,1317685,Writing,39,2
1968-10-12,,2,6968,Acting,55,28
1963-02-24,,2,6969,Acting,60,6
1942-09-29,,2,6972,Acting,81,20
1971-08-04,,1,6973,Acting,52,2
1961-04-27,,1,1317693,Acting,62,2
1961-06-27,,1,6975,Acting,62,5
1982-08-06,,1,6979,Acting,41,2
1973-08-25,,2,170820,Acting,50,17
1988-06-26,,2,1350469,Acting,35,3
1985-05-16,,1,564035,Acting,38,1
1956-05-13,,2,105303,Acting,67,8
1975-08-04,,1,105304,Acting,48,2
1994-03-14,,2,105305,Acting,29,1
1978-06-21,,2,7002,Acting,45,3
1987-06-07,,2,1317730,Directing,36,3
1993-09-08,,1,1186659,Acting,30,1
1975-01-01,,1,465763,Directing,48,1
1964-04-12,,2,7013,Acting,59,6
1956-06-05,2021-09-21,2,7017,Directing,65,2
1967-07-22,,2,7026,Acting,56,13
1968-07-20,,2,7031,Acting,55,5
1961-09-30,,2,7036,Acting,62,1
1955-07-29,,2,7037,Acting,68,1
1977-10-20,,1,170880,Acting,46,2
1949-01-12,,2,39819,Directing,74,1
2005-01-11,,2,1547148,Acting,18,1
1975-03-16,,1,7055,Acting,48,8
1959-04-15,,1,7056,Acting,64,17
1973-04-01,,2,7058,Acting,50,1
1971-08-13,,1,7059,Acting,52,2
1971-09-08,,2,7060,Acting,52,9
1927-07-27,,2,39829,Acting,96,5
1989-12-24,,2,1514387,Acting,34,1
1962-05-30,,1,170906,Acting,61,2
1948-02-26,,1,170918,Acting,75,1
1975-11-10,,1,39847,Directing,48,2
1967-10-14,,2,39849,Acting,56,4
1964-02-21,2021-01-11,1,72619,Directing,56,1
1992-03-05,,1,1121198,Acting,31,2
1957-09-24,,2,7087,Directing,66,9
1955-02-21,,2,7090,Acting,68,8
1965-07-04,,2,72638,Acting,58,6
1945-02-27,,2,7107,Acting,78,1
1984-05-11,,1,1219536,Acting,39,1
1978-10-26,,1,203734,Acting,45,1
1959-06-30,,2,7132,Acting,64,11
1967-06-06,,2,7133,Acting,56,11
1984-02-04,,2,1383389,Acting,39,1
1957-03-30,,2,7145,Directing,66,1
1978-04-30,,1,7152,Acting,45,1
1973-10-08,,2,1219574,Acting,50,2
1967-06-11,,1,72699,Acting,56,1
1957-10-30,,2,7166,Acting,66,8
1926-05-08,2017-04-06,2,7167,Acting,90,3
1927-12-27,2004-05-09,2,7169,Acting,76,1
1949-12-28,,2,72705,Acting,74,2
2003-06-03,,1,2333697,Acting,20,1
1988-10-22,,2,1154054,Acting,35,6
2000-07-15,,1,1874951,Acting,23,1
1962-02-04,,2,1219597,Acting,61,4
1997-09-20,,1,3120144,Acting,26,1
1930-04-24,2021-07-05,2,7187,Directing,91,4
2003-03-25,,1,1186839,Acting,20,1
1984-04-21,,2,39960,Acting,39,1
2004-06-15,,1,1186840,Acting,19,7
1962-12-24,,2,1448984,Acting,61,9
1968-09-09,,2,203809,Acting,55,4
1966-08-30,,1,39977,Acting,57,2
1961-11-28,,2,7213,Directing,62,3
1979-10-08,,1,7218,Acting,44,1
1952-11-02,,2,7219,Acting,71,6
1979-09-26,,2,7220,Acting,44,3
1975-04-15,,1,72754,Acting,48,4
1969-10-09,,2,72757,Directing,54,2
1988-06-07,,2,39995,Acting,35,13
1924-06-25,2011-04-09,2,39996,Directing,86,2
2007-11-03,,1,1743933,Acting,16,2
1958-01-04,,2,40009,Acting,65,6
1960-12-26,,2,7242,Acting,63,10
1962-07-22,,1,7241,Acting,61,4
1968-07-27,,2,7248,Acting,55,19
1988-03-27,,1,302165,Acting,35,2
1950-04-22,,2,7256,Directing,73,3
1984-02-21,,2,105563,Acting,39,1
1949-01-01,,2,1186909,Acting,74,2
1968-03-26,,2,7268,Acting,55,2
1970-09-11,,1,40036,Acting,53,10
1941-03-04,,2,7270,Directing,82,1
1977-02-06,,2,40039,Acting,46,9
1948-10-03,,2,40043,Acting,75,1
1933-11-18,2023-03-15,1,171117,Acting,89,1
2000-02-01,,2,1383546,Acting,23,2
2000-06-16,,1,1186940,Acting,23,1
1958-05-23,,1,40063,Acting,65,1
1981-05-11,,2,1809540,Acting,42,1
1971-02-14,,1,7312,Directing,52,1
1967-01-23,,2,7313,Directing,56,1
1958-12-06,,2,7314,Directing,65,2
1921-02-01,2017-06-02,2,7317,Acting,96,1
1973-07-02,,2,7318,Acting,50,1
1934-03-05,2015-12-06,2,7319,Acting,81,1
1921-12-11,2016-12-24,1,7320,Acting,95,3
1969-04-02,,2,7321,Acting,54,3
1968-08-14,,2,236696,Acting,55,13
1983-10-17,,1,72855,Acting,40,6
1992-03-17,,2,236695,Acting,31,7
1990-09-08,,2,236702,Acting,33,1
1978-08-23,,2,990369,Acting,45,5
1983-11-19,,2,1023139,Acting,40,19
1968-07-05,,2,72873,Acting,55,18
1968-06-16,,2,105641,Acting,55,1
1976-01-01,,2,105643,Directing,47,1
1975-10-11,,2,105648,Acting,48,9
1983-11-15,,1,1252533,Acting,40,1
1994-06-24,,1,990393,Acting,29,5
1988-02-10,,2,1383612,Directing,35,2
1986-10-31,,2,1416383,Acting,37,1
2001-05-12,,2,1154244,Acting,22,2
1953-01-08,,2,7370,Acting,70,2
1980-01-01,,2,1416396,Acting,43,1
1970-07-17,,2,105692,Acting,53,1
1967-03-18,,2,2596066,Directing,56,1
1958-06-17,,2,7395,Directing,65,6
1956-12-17,,2,7396,Directing,67,8
1965-11-30,,2,7399,Acting,58,30
1943-10-12,,1,7401,Acting,80,14
1970-12-01,,1,7404,Acting,53,13
1952-06-06,,2,7420,Acting,71,1
1987-11-18,,2,105727,Acting,36,6
1977-07-13,,2,72960,Directing,46,1
1962-12-09,,1,7427,Acting,61,1
1959-09-23,2014-10-14,1,7430,Acting,55,1
1984-09-19,,2,7431,Acting,39,4
1974-05-21,,2,72968,Acting,49,2
1958-04-03,,2,7447,Acting,65,30
1979-12-20,,2,72985,Acting,44,4
1969-05-09,,2,40223,Writing,54,6
1939-07-21,2021-09-12,1,171297,Acting,82,7
1986-10-07,,1,1187106,Acting,37,3
1978-09-16,,2,72994,Acting,45,4
1994-10-28,,1,2137378,Acting,29,1
1960-08-23,,2,72997,Acting,63,1
2007-03-24,,2,2563367,Acting,16,1
1967-06-21,,1,7465,Acting,56,4
1979-05-07,,2,1383721,Acting,44,1
1962-08-28,,2,7467,Directing,61,8
1954-02-12,,2,7471,Acting,69,7
1963-08-21,,2,7472,Acting,60,6
1995-01-24,,2,236851,Acting,28,3
1954-11-07,,2,40243,Directing,69,1
1986-02-22,,2,1056053,Acting,37,4
1974-06-12,,2,1318201,Writing,49,2
1977-07-19,,2,105786,Acting,46,10
1972-10-09,,2,236859,Directing,51,1
1959-06-06,,2,1219901,Acting,64,4
1958-01-21,,2,7486,Acting,65,6
1947-01-08,2016-01-10,2,7487,Acting,69,2
1968-11-08,,1,7489,Acting,55,8
1957-05-31,,2,40258,Acting,66,1
1970-08-18,2025-07-20,2,40259,Acting,54,1
1991-03-10,,2,138558,Acting,32,1
1965-01-17,,2,40256,Directing,58,5
1963-09-03,,2,7497,Acting,60,17
1976-06-08,,2,7498,Acting,47,2
1971-12-26,,2,7499,Acting,52,13
1966-04-02,,1,236884,Directing,57,1
1971-09-30,,1,40279,Acting,52,2
1983-01-02,,1,7517,Acting,40,7
1997-01-21,,2,204131,Acting,26,3
1980-09-30,,1,105831,Acting,43,4
1993-08-23,,2,564583,Acting,30,1
1982-11-28,,1,105838,Acting,41,2
1954-07-05,,1,171379,Acting,69,2
1989-06-14,,1,105844,Acting,34,1
1965-05-27,,1,1809782,Acting,58,3
1963-05-16,,1,7543,Acting,60,2
1968-05-10,,2,40311,Acting,55,5
1958-03-25,,2,40307,Directing,65,1
1986-05-23,,2,1056121,Directing,37,4
1934-07-22,,1,7556,Acting,89,2
1950-03-31,,1,171401,Acting,73,3
1962-08-21,,1,7574,Acting,61,10
1937-09-13,,2,40345,Directing,86,1
1999-10-03,,2,204191,Acting,24,3
1986-08-28,,2,73127,Acting,37,4
1987-09-23,,2,73128,Acting,36,4
1968-05-08,,2,1088938,Acting,55,6
1953-07-10,,2,73132,Acting,70,6
1978-02-11,,1,40376,Acting,45,1
1955-07-27,,2,40377,Acting,68,4
1966-03-16,,2,40386,Acting,57,4
1959-10-23,,2,7623,Directing,64,11
1953-01-01,,1,171472,Acting,70,4
1926-02-11,2010-11-28,2,7633,Acting,84,3
1984-09-10,,1,1285592,Acting,39,5
2009-11-30,,2,2891225,Acting,14,2
1969-03-18,,2,1088988,Acting,54,2
1987-08-23,,1,237020,Acting,36,1
2001-05-18,,2,2104805,Acting,22,1
1940-05-25,,1,204271,Acting,83,3
1997-05-12,,1,1121786,Acting,26,4
1939-05-04,2006-05-27,2,7675,Acting,67,2
1985-07-14,,1,1023483,Acting,38,2
1970-11-04,,2,171522,Acting,53,3
1994-08-12,,3,1252871,Acting,29,1
1952-04-22,,2,7693,Acting,71,3
1980-07-18,,1,40462,Acting,43,21
1982-04-22,,1,138770,Acting,41,1
1983-11-24,,2,1220123,Acting,40,2
1979-10-09,,2,40477,Acting,44,10
1983-07-07,,2,138781,Directing,40,3
1956-08-28,,2,40481,Acting,67,15
1976-07-18,,1,73269,Acting,47,8
1999-06-21,,1,1580598,Acting,24,1
1985-10-01,,1,1252934,Writing,38,6
1963-09-12,,2,73288,Acting,60,5
1978-05-02,,2,466505,Acting,45,14
1982-08-06,,2,1220189,Acting,41,1
1968-05-23,,2,40543,Acting,55,19
1962-03-20,,2,7775,Writing,61,4
1985-08-16,,1,204392,Acting,38,2
1975-01-01,,2,859754,Directing,48,1
1961-07-25,,1,7796,Acting,62,1
1957-10-28,,2,7803,Acting,66,5
1994-07-22,,1,1449596,Acting,29,2
2007-10-26,,1,2072197,Acting,16,2
2007-08-25,,2,2072198,Acting,16,1
1992-05-19,,1,73357,Acting,31,3
1957-12-29,,2,7832,Directing,66,1
1992-08-21,,1,1416868,Acting,31,1
1977-12-08,,2,73381,Acting,46,6
2003-01-28,,1,1842860,Acting,20,1
1981-10-30,,1,204468,Acting,42,4
1950-07-20,,1,7863,Acting,73,2
1949-07-27,2010-07-27,2,7868,Acting,61,1
1960-10-17,,2,40638,Acting,63,2
1977-05-23,,2,138943,Acting,46,1
1968-09-20,,2,40644,Crew,55,10
1953-08-16,,2,171719,Acting,70,2
1957-01-12,,2,7879,Production,66,3
1973-03-20,,1,7881,Directing,50,2
1965-03-19,,2,7882,Writing,58,8
1966-08-01,2016-02-06,2,7884,Writing,49,3
1974-10-28,,2,73421,Acting,49,14
1996-05-18,,1,1515230,Acting,27,1
1948-03-14,,2,7904,Acting,75,5
1996-10-05,,1,7905,Acting,27,2
1958-09-16,,1,7906,Acting,65,6
1961-11-08,2008-12-16,2,171747,Acting,47,1
1947-04-06,,2,7907,Acting,76,20
1944-05-25,,2,7908,Acting,79,12
1975-11-16,,2,40684,Directing,48,16
1983-01-02,,1,73454,Acting,40,2
1955-09-18,,1,73456,Acting,68,13
1979-06-21,,2,73457,Acting,44,26
1986-11-18,,1,73462,Acting,37,2
1975-04-13,,2,7929,Visual Effects,48,4
1985-11-25,,1,1384191,Acting,38,2
1971-05-10,,2,73475,Acting,52,2
1958-07-24,,2,1777418,Acting,65,1
1995-08-31,,2,1056523,Acting,28,5
1966-11-23,,2,7960,Art,57,5
1972-04-15,,2,7962,Acting,51,3
1998-08-12,,2,1974046,Acting,25,1
1960-07-26,,2,237370,Acting,63,1
